Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
Q8IWY9	CDAN1	9.70489898429452e-07	1233.88130698333	4729.63946193333	-1.93883159101943	3.94711272317149e-06
J3KP15;J3QL05;Q01130	SRSF2	9.77044642944779e-07	48351.9671233333	145749.274532778	-1.59185211108915	3.97178187853065e-06
B1AMB1;B1AMB2;Q9BPZ7	MAPKAP1	9.78278290023615e-07	2162.58021011667	7433.21534561111	-1.78142683578707	3.97480638559144e-06
Q6UB99	ANKRD11	9.83388808452347e-07	2715.87219216667	4615.36565483333	-0.765341913500529	3.99357195948782e-06
Q05D32	CTDSPL2	9.8484450996879e-07	1968.35876466667	9454.50218433333	-2.26416088339918	3.99748386596332e-06
O43852	CALU	9.86582257677582e-07	133848.75	222022.829877778	-0.73011086387725	4.00253611585538e-06
Q96G46	DUS3L	9.88522194850651e-07	8509.89436866667	18653.788629	-1.13233288426744	4.00840318571308e-06
Q6PML9	SLC30A9	9.9045628864499e-07	52137.39323	29965.8822155556	0.798949460460383	4.0142407145382e-06
Q8TAE8	GADD45GIP1	9.92035827818913e-07	33829.1038416667	63720.8619805556	-0.913523464092061	4.01863615281134e-06
A4D1P6;C9J1X0	WDR91	9.93765909704765e-07	20482.4462916667	14723.2928057778	0.476189687440708	4.02363673565251e-06
Q8TF01	PNISR	1.00733811933571e-06	3530.56174716667	17859.8488228333	-2.33883099116782	4.07655575910634e-06
H0YLX2;Q2KHR2	RFX7	1.01170204004283e-06	558.391581133333	7986.35270166667	-3.83836832560298	4.09217596465756e-06
Q16513	PKN2	1.01694308160049e-06	3656.0118	13055.1145022222	-1.83638298302192	4.1106400152068e-06
Q9UIG0	BAZ1B	1.01727959972289e-06	61305.5384133333	117527.613729444	-0.938922721048188	4.1106400152068e-06
H7C0V5	ANKHD1-EIF4EBP3	1.02230633032109e-06	2878.50136333333	12699.9849048333	-2.1415505752475	4.12889691022221e-06
Q9H867	VCPKMT	1.02327542007231e-06	7651.35327133333	3829.00233966667	0.998369661948105	4.13075577332026e-06
A0A087WZT2;Q6UX53	METTL7B	1.03142890642125e-06	15896.5182283333	8156.46845177778	0.962517402535419	4.15953296687912e-06
Q14318	FKBP8	1.0311000458328e-06	109240.60155	159846.620677778	-0.549188106191773	4.15953296687912e-06
Q69YN2	CWF19L1	1.0334720080969e-06	1771.59584566667	7996.54798033333	-2.17450822337545	4.16570296014431e-06
Q9H0E2	TOLLIP	1.03458263031984e-06	96614.64584	46423.7616122222	1.05734740212056	4.16811007093621e-06
A6NHQ2	FBLL1	1.03733508713437e-06	71261.3411483333	22439.9987959667	1.66698274711591	4.1771261098e-06
A0A2R8Y7R9	PPFIA1	1.03858847355618e-06	6260.74430366667	1118.22807482778	2.48383012424571	4.18009976615223e-06
Q8TEQ8	PIGO	1.0398534312944e-06	2424.08990466667	4828.42877883333	-0.994409351789716	4.18311702440433e-06
Q99962	SH3GL2	1.04441410164601e-06	6992.268636	3246.11496311111	1.10660214910605	4.19938270290358e-06
Q07954	LRP1	1.04824118266333e-06	141657.695333333	89430.7118011111	0.663550580131611	4.21268411923807e-06
A0A0B4J1W0;O75448	MED24	1.05425112795568e-06	7620.1274415	15701.8964846111	-1.04314366546907	4.23474055257013e-06
P30154	PPP2R1B	1.06381827081134e-06	7915.222412	25296.1839735	-1.67627500151316	4.27105673711495e-06
O60244	MED14	1.06852768590494e-06	11062.4915358333	23896.8607855556	-1.11120512993706	4.28784367482762e-06
Q10471	GALNT2	1.07088132836963e-06	13101.9991866667	24522.96658	-0.904405379552655	4.29516532791733e-06
A0A0G2JPT5	RAD17	1.08280244284566e-06	10992.9186211667	20900.2323144444	-0.927013531735611	4.3408346819857e-06
Q13263	TRIM28	1.08398872086202e-06	593455.489583333	1031618.92363889	-0.797699807368259	4.34344542742245e-06
P05023	ATP1A1	1.09027043439638e-06	139709.276066667	336847.376755556	-1.26967153473381	4.36646047677842e-06
A0A075B7A1;M0QXX5;M0QZP3;M0R0E9;M0R344;Q9NRA0	SPHK2	1.09640917511232e-06	15746.3024083333	9689.53219916667	0.70036528559958	4.38820263198613e-06
F5H8D7	XRCC1	1.09678038190439e-06	397.29973345	5149.39182382195	-3.69638246104196	4.38820263198613e-06
Q9Y4W6	AFG3L2	1.10337523975176e-06	76253.98698	59189.8880216667	0.365437670377382	4.4124138898053e-06
Q9NWY4	HPF1	1.10545902075717e-06	18216.8693033333	30783.3348522222	-0.756921353827793	4.41857032521256e-06
Q13347	EIF3I	1.10662361992554e-06	47420.5612	85270.5325516667	-0.846551449306056	4.42104849732064e-06
Q9UKF7	PITPNC1	1.10817960950112e-06	25538.62858	12754.7039797778	1.00153853201717	4.42508709785051e-06
F8VXC8	SMARCC2	1.11174778108177e-06	88619.14844	31750.001574	1.48081636182878	4.43715264838829e-06
A0A0J9YWM9;H3BSH7;Q969X6	UTP4	1.11296739643991e-06	9267.930094	31552.2360022222	-1.76746890371491	4.43765393600445e-06
E9PQ73;Q8TDW7	FAT3	1.11351331210163e-06	16330.9283866667	5225.45251488889	1.64370286199577	4.43765393600445e-06
Q6P087	RPUSD3	1.11267333634353e-06	10096.8806975	15611.5785577778	-0.628799171477593	4.43765393600445e-06
Q7Z5H3	ARHGAP22	1.12136594983162e-06	14902.4283883333	396.800287861111	5.2273593102655	4.4667560258749e-06
O15381	NVL	1.13092052387475e-06	10422.7871075	41490.7377394444	-1.99308296745364	4.49742213289151e-06
Q15007	WTAP	1.12968535145564e-06	4518.435547	16514.4022897778	-1.86991686317173	4.49742213289151e-06
Q8IY18	SMC5	1.13128061041691e-06	8748.02807616667	22166.3803711111	-1.34140853414354	4.49742213289151e-06
Q9H9L3	ISG20L2	1.13063576272265e-06	2170.89265933333	7394.81271616667	-1.76842029882687	4.49742213289151e-06
Q9UBF6	RNF7	1.13327869255024e-06	33559.0520833333	21722.4001733333	0.627452032439026	4.50316026731418e-06
O00567	NOP56	1.14125573544102e-06	211745.1094	291739.39325	-0.462356501520381	4.53263897275449e-06
Q9H1I8	ASCC2	1.14296988327149e-06	17128.070965	32769.4116755556	-0.936031118509742	4.53722714542686e-06
F5GYN4;J3KR44;Q96FW1	OTUB1	1.14440148821542e-06	266597.4167	176832.519116667	0.592271034804711	4.54068977582246e-06
B1AM27	UNC13B	1.15126046379637e-06	27577.3593766667	13000.1269800556	1.08484763446352	4.56567290918364e-06
H0YDK8	PUM1	1.15428709848838e-06	20499.5468766667	36858.2202683333	-0.846433531404736	4.57544075465266e-06
Q5TCY1	TTBK1	1.16216470347829e-06	7767.71655283333	2704.52026371111	1.52158451037541	4.60441828347328e-06
Q9Y6I9	TEX264	1.16821682698468e-06	7196.941976	3666.88051011667	0.972437386445067	4.62613863485933e-06
P13056	NR2C1	1.17206766705602e-06	3283.69769283333	13280.2086720556	-2.01599322736109	4.63912497374976e-06
Q9NPB6;R4GMM2	PARD6A	1.17580692620949e-06	8385.62540683333	2543.73865418889	1.72040088670843	4.65165722561826e-06
Q9BZV1	UBXN6	1.19075359969824e-06	17857.3531916667	10590.0039331667	0.753678910240532	4.70849377610828e-06
E9PJ55;Q9NUJ3	TCP11L1	1.19191198167424e-06	26882.5859383333	9548.65435105556	1.49315150214383	4.71077968219642e-06
Q9H3U1	UNC45A	1.19535700371479e-06	3355.312907	30233.9078783333	-3.17169596382529	4.72209642635361e-06
Q08J23	NSUN2	1.19731267323275e-06	102783.390641667	170710.204438889	-0.731950601157916	4.72752153759896e-06
Q9NRJ4	TULP4	1.19817253229855e-06	4801.2873535	1777.50034832222	1.4327600258585	4.72861673174507e-06
Q9H8H0	NOL11	1.20104617548883e-06	22057.3557933333	51279.0725916667	-1.21713845130613	4.73765444733639e-06
P57682	KLF3	1.20675310966037e-06	653.419555666667	7789.83317077778	-3.57569608408739	4.75785417397906e-06
Q14008	CKAP5	1.21028388570846e-06	168493.856783333	147753.108961111	0.189497740776416	4.76945853601033e-06
P62879	GNB2	1.21239392764164e-06	645197.760416667	347768.217022222	0.891611193305181	4.77545555778497e-06
P53004	BLVRA	1.21518596893934e-06	236426.34115	166779.535172222	0.503439857783214	4.78413176326361e-06
Q53GL0;Q5T4P9	PLEKHO1	1.21749034542247e-06	36630.1009116667	18765.4639761667	0.964872835922382	4.79088057398913e-06
J3KPP4;O95232	LUC7L3	1.21964679526695e-06	154296.7969	225005.602444444	-0.54425922272991	4.79704102905868e-06
Q99676	ZNF184	1.22052682181528e-06	1186.57931505	4193.1635335	-1.82157457580208	4.7981775978191e-06
A0A182DWF2;A0A182DWF3;Q9NNW7	TXNRD2	1.22521808199453e-06	54584.148435	43956.2009544444	0.312382521369794	4.81195954989436e-06
P29084	GTF2E2	1.22508844389377e-06	3359.0164795	22264.3149968333	-2.72868724370723	4.81195954989436e-06
Q9BVI4	NOC4L	1.22690423116584e-06	13751.966795	42247.5342888889	-1.6192633249806	4.81625171595952e-06
J3QLH3;J3QQJ0;Q9UHR5;X6R3T8	SAP30BP	1.23014716602377e-06	7913.007731	24070.5141055556	-1.60502881877429	4.82664799119426e-06
Q96KP4	CNDP2	1.23378488788617e-06	394757.562516667	256491.977444444	0.622047577960425	4.83624612257843e-06
Q9P286	PAK5	1.23345749875893e-06	11884.9933266667	4785.42867183889	1.31211957789002	4.83624612257843e-06
Q92623	TTC9	1.23760381990505e-06	8194.19457966667	2316.54197353333	1.82200668345049	4.84887442567045e-06
P04920	SLC4A2	1.24178946214995e-06	2118.98976666667	6149.464525	-1.53731875627483	4.86292660575652e-06
Q9H2B2	SYT4	1.24925938260701e-06	8175.52124016667	2222.32073640556	1.87859462763028	4.88982047637595e-06
P09622	DLD	1.25919223114825e-06	285737.88545	195851.467011111	0.544925032200967	4.92632411202964e-06
A2A2Q9;Q9Y312	AAR2	1.26403389034543e-06	10570.1918946667	19897.9739588889	-0.912692475595763	4.9428839700502e-06
Q13614	MTMR2	1.26863649133982e-06	28895.18034	22015.1116533333	0.392269182351096	4.95849351790882e-06
H0YL72;P50213	IDH3A	1.29723386693002e-06	3324.88301616667	929.213894361111	1.83766918693202	5.06782701238592e-06
A0A0C4DGR1;B4DHA8;M0QY66;Q9BZC1	CELF4	1.29914507640753e-06	19468.2952483333	6252.33153955	1.63842964593591	5.07285220311512e-06
O94915	FRYL	1.31082257593853e-06	2839.06608083333	7792.93145133333	-1.4569348138893	5.11598926512931e-06
O60870	KIN	1.31276087576471e-06	5032.21997083333	20150.2095011111	-2.00159954124359	5.12109216216144e-06
F5H538;J3KNB8;Q9Y6R4	MAP3K4	1.31620306477715e-06	2982.6501465	11895.2957351111	-1.99584574744561	5.13205402490919e-06
H0YBR0;Q96Q05	TRAPPC9	1.32375490275514e-06	20060.0966816667	12125.1238617222	0.726210095214256	5.15902174775142e-06
Q7LGA3	HS2ST1	1.33607637808658e-06	4726.37365716667	11459.3805345	-1.27784935327233	5.20454320408198e-06
Q9P0U3	SENP1	1.33782978773672e-06	1826.543935	5749.23074	-1.65450339220513	5.20887396491447e-06
Q96BQ5	CCDC127	1.34508236776509e-06	7708.13134783333	2774.52753023333	1.47361915245924	5.23460146764958e-06
Q13257	MAD2L1	1.34719655609381e-06	6111.0973715	101624.809026667	-4.05569155871572	5.24031703036394e-06
P54098	POLG	1.35062607270374e-06	9431.30208416667	13177.4554572222	-0.482652425325031	5.25114102404642e-06
P62906	RPL10A	1.35504952169076e-06	22718.5117183333	53830.1813155556	-1.24457375789063	5.26581714556514e-06
Q8IUZ0	LRRC49	1.3560908643719e-06	5784.17887366667	1780.51090837472	1.69901085053944	5.26734241003403e-06
Q15645	TRIP13	1.35743256349231e-06	2439.9933675	20543.5233302222	-3.07380472647476	5.2700323053231e-06
Q16560	SNRNP35	1.36125634125347e-06	2888.80037433333	7565.79840733333	-1.38921249739281	5.2823513280572e-06
Q9P287	BCCIP	1.36261719954633e-06	24006.1933583333	119194.215941667	-2.31184777258918	5.28510579355812e-06
O00566	MPHOSPH10	1.36388715598011e-06	6404.71289083333	26918.7279188333	-2.07145802422756	5.28567338464495e-06
Q8TEA1	NSUN6	1.3640657478235e-06	4262.183309	15406.3574486667	-1.85395489578196	5.28567338464495e-06
G3V5T9;P24941	CDK2	1.37063016149292e-06	10206.440755	76426.9645216667	-2.90462075855863	5.30857616937001e-06
Q03188	CENPC	1.37505217197195e-06	5215.53507466667	14613.8385686111	-1.48654671851948	5.32316334385707e-06
Q9H1X3	DNAJC25	1.37722800242206e-06	0.165102879166667	1226.98310846667	-12.8606378163049	5.32904524483427e-06
O14874	BCKDK	1.37994655564994e-06	110.426554366667	1800.57905585	-4.02810291562149	5.3370205520563e-06
P0C0S5;Q71UI9	H2AZ1;H2AFV	1.38448032958972e-06	397877.264348333	1683850.96875	-2.08136994590289	5.35200538838539e-06
Q99538	LGMN	1.38955643012144e-06	18804.24463	57775.6867416667	-1.61942911935894	5.3690714420399e-06
P46778	RPL21	1.39453915276784e-06	207761.41405	361124.092916667	-0.79757093166801	5.3857606290054e-06
Q8ND82	ZNF280C	1.39994974614157e-06	16768.92448	29252.3918194445	-0.802813748644326	5.40408561064063e-06
Q8WUU5	GATAD1	1.40336978804839e-06	16121.8800433333	31038.6238605556	-0.945091082303201	5.41471289894337e-06
A0A088AWN2;Q8TBZ3	WDR20	1.40729927120775e-06	6950.64941416667	3634.34109825556	0.935057041973112	5.42729476658647e-06
E7ENI9;J3QKD2;Q15326	ZMYND11	1.40957465172132e-06	4453.149984	6841.96324327778	-0.619794994822934	5.4321388713347e-06
Q14692	BMS1	1.40989364398894e-06	8231.31551133334	22988.1349551111	-1.48175725810036	5.4321388713347e-06
Q12874	SF3A3	1.41484823907361e-06	9869.15991266667	28775.7617194445	-1.54390506391101	5.44605879791351e-06
Q14149	MORC3	1.41448041920485e-06	1653.473226	3719.7024875	-1.17007535043023	5.44605879791351e-06
Q9Y4B4	RAD54L2	1.41972449441012e-06	9308.25911366667	19025.18609	-1.03140311729237	5.46223859982054e-06
Q9ULE6	PALD1	1.45187317748348e-06	2252.33833816667	11790.3747288889	-2.38823646330347	5.58328112496961e-06
Q12800	TFCP2	1.45525654186739e-06	80843.8632816667	64711.2701833333	0.321098975797366	5.59364233280278e-06
P78316	NOP14	1.45675666171688e-06	4310.34488916667	23379.1188426667	-2.4394070479426	5.59675843815314e-06
P40937	RFC5	1.45833141855129e-06	16815.53955	43145.3097866667	-1.35944210351493	5.60015820993349e-06
A0A0G2JHC2;Q6NYC8	PPP1R18	1.46045619534964e-06	47105.5833316667	21665.9130857778	1.12040444439297	5.60566590725692e-06
Q9H832	UBE2Z	1.46641490419984e-06	12596.8491216667	7097.05052377778	0.827568165657562	5.62587721753039e-06
A0A087WXF7;A0A0C4DFW2;Q9UK53	ING1	1.47082612665255e-06	16828.5538733333	30381.0845277778	-0.852309650151932	5.6401353312071e-06
E9PC47;P53667	LIMK1	1.47397241640931e-06	13828.6157216667	9171.31174105556	0.592299452398167	5.64953166969348e-06
H9KV90	SHANK1	1.47994709780158e-06	7338.32136983333	1601.77926466111	2.19487433575858	5.66975485604209e-06
A0A0C4DFT3;A0A590UJ08;A0A590UJ18;A0A590UJ29;A0A590UJ68;A0A590UJ81;A0A590UJC5;A0A590UJD9;A0A590UJR4;A0A590UJR5;A0A590UJS9;A0A590UJX2;A0A590UK48;A0A590UK81;A0A590UKA8;Q12959	DLG1	1.48688820444899e-06	14929.9853533333	23289.7356777778	-0.641543460106959	5.69365964326268e-06
Q9H4L7	SMARCAD1	1.48831771852508e-06	31431.5927733333	46246.7035588889	-0.557166348508351	5.69644660018228e-06
Q8WXD2	SCG3	1.49563486252297e-06	29997.88542	4528.84844959272	2.72732611788376	5.72175486049078e-06
Q8N5H7	SH2D3C	1.49795653107822e-06	9147.87792966667	2683.96549113889	1.76853356848178	5.72793740899341e-06
Q9H9J4	USP42	1.50150854738176e-06	4735.82784016667	10126.7778055556	-1.0966291175163	5.73881656668791e-06
A0A494C164;P52630	STAT2	1.50353810285026e-06	6089.00113933333	31424.4481883333	-2.36765583244187	5.74045900118874e-06
O75691	UTP20	1.50414905892871e-06	8750.83870366667	30447.3716372222	-1.79887187521264	5.74045900118874e-06
Q14694	USP10	1.50476678424854e-06	74697.7434916667	184751.537768889	-1.30645761432697	5.74045900118874e-06
Q9NQT8	KIF13B	1.50410424081963e-06	14446.8134783333	27620.3668611111	-0.935033400288521	5.74045900118874e-06
Q9UKL0	RCOR1	1.5072313978387e-06	5656.20149766667	24632.3821077778	-2.12270929917417	5.74716039814681e-06
P52597	HNRNPF	1.51233925591857e-06	89894.4492133333	275464.255666667	-1.61556642334354	5.76392961481078e-06
Q9UHG3	PCYOX1	1.51355240245087e-06	161162.3646	78038.6835955556	1.04623504440475	5.76584627081003e-06
K7EQD6	NSF	1.5168566557526e-06	5212.85986316667	956.360561755556	2.44494079570723	5.77031037085266e-06
O60293	ZFC3H1	1.51617819134194e-06	4012.28365083333	13738.1630862778	-1.77579861896925	5.77031037085266e-06
Q9H2U1	DHX36	1.51648539465613e-06	110392.546883333	153570.316433333	-0.476266006865381	5.77031037085266e-06
Q2NL82	TSR1	1.51801860916795e-06	15513.782065	72722.1977022222	-2.22886519731874	5.77202579354821e-06
A0A1B0GVL4	FAM193A	1.52073517523981e-06	3716.24080416667	7685.08113633333	-1.04840421776656	5.77964801151533e-06
Q7Z3K3	POGZ	1.52397346732673e-06	61319.05664	80377.3752172222	-0.390471912700384	5.78924502000859e-06
A0A087WWM6;E7EQL6;O43272	PRODH	1.52840397250013e-06	2049.989156	9481.50570977778	-2.20965205701575	5.80335989184099e-06
A0A2Q2T6B6;E5RGB6;E5RGN6;E5RJQ7;G9CGD6;Q8WWN9	IPCEF1;IPCEF1;IPCEF1;IPCEF1;CNK3/IPCEF1;IPCEF1	1.55272976380449e-06	10453.5428866667	1769.13526067778	2.56206046976439	5.89296878100275e-06
A0A0A0MTB8;Q8NI36	WDR36	1.55943859354785e-06	37673.1471366667	119295.292980556	-1.66294075015894	5.91566472075768e-06
A2A3P3;Q5SZL2	CEP85L	1.56032600406816e-06	989.818049083333	5138.01454655556	-2.37625648111969	5.91626646474794e-06
A0A2R8YDB8;H7BXF5	SAP130	1.56166158172648e-06	31575.2190766667	60952.8784733333	-0.948925278110002	5.91856616267766e-06
Q96P53	WDFY2	1.56866463570897e-06	200.0171915	3565.85762544444	-4.15645772015061	5.94233295038982e-06
H0Y9S9	PPIP5K2	1.57575050090196e-06	8448.01489233333	4241.70395922222	0.993628361894167	5.96360958802894e-06
Q6PI98	INO80C	1.57545588755759e-06	4257.374878	12052.2305236111	-1.50138383582058	5.96360958802894e-06
H7C0N4	SF1	1.59858616231086e-06	13915.8320321667	36420.5563711111	-1.38806540262246	6.04721456926355e-06
Q9HAF1	MEAF6	1.5994563846436e-06	13592.6508801667	28949.0525722222	-1.09073912577287	6.04768837006834e-06
D6RAX2;Q13363	CTBP1	1.60491024447551e-06	12815.936522	5022.51841927778	1.35116883544668	6.0654848066351e-06
Q8IVW6	ARID3B	1.61271808653758e-06	51556.434245	113497.035153889	-1.13844292986175	6.09215701559428e-06
A0A2R8Y6Z0;O15034	RIMBP2	1.61979341316507e-06	17199.045575	6922.51608666667	1.31275171042544	6.11603857119722e-06
Q86WR0	CCDC25	1.62587514348553e-06	9998.36881466667	36625.567655	-1.87312585919173	6.13614803106255e-06
P54289	CACNA2D1	1.63074287032988e-06	255739.908883333	100540.519758333	1.3468859127943	6.1516592106589e-06
H9KV31;O15394	NCAM2	1.65154556324459e-06	59505.9453116667	2918.77331212222	4.34910554768074	6.22723961097056e-06
Q9P2R6	RERE	1.65447779534634e-06	4946.09667983333	8736.85839788889	-0.82098928633326	6.23539960195987e-06
Q15361	TTF1	1.65609620191125e-06	3018.97749816667	14272.4634342778	-2.24120353612629	6.23860276896312e-06
Q99832	CCT7	1.66054745657685e-06	286932.125016667	212607.413211111	0.432510814317347	6.25246950486589e-06
Q9H7E9	C8orf33	1.67054860364437e-06	14184.7522766667	36748.9330522222	-1.37340066625444	6.28721073916784e-06
P18031	PTPN1	1.67834308631945e-06	95492.35547	51058.286895	0.903211855593165	6.31361870933332e-06
O95347	SMC2	1.6926599241968e-06	5034.71866866667	33083.5050997222	-2.71617262860925	6.36452675527079e-06
Q9NYQ7	CELSR3	1.69934934980736e-06	50673.10742	20096.2166815	1.33422458930599	6.38672130635932e-06
Q13308	PTK7	1.70164999935417e-06	34633.4707033333	83146.5915822222	-1.26350750490969	6.39240846587559e-06
Q66K74	MAP1S	1.71132105476899e-06	122961.617183333	96173.0447105556	0.354488544973115	6.42576518159791e-06
P49336	CDK8	1.71635242922758e-06	6029.1848145	15785.9524742222	-1.38869784053371	6.44167777183056e-06
C9J3R8;O60513	B4GALT4	1.71805071899282e-06	6588.42089866667	18794.6397562222	-1.51239339279718	6.44507196709045e-06
A0A087WT20;Q9NV06	DCAF13	1.72394547473703e-06	8424.163818	30903.0167105556	-1.87518896609335	6.4641983205151e-06
Q6BDS2	UHRF1BP1	1.72496915607253e-06	14604.1476233333	7673.06618916667	0.928315043759198	6.46505060433833e-06
A0A087WUT6;O60841	EIF5B	1.72757132084816e-06	139509.889333333	258675.205761111	-0.890779961409724	6.47181540500479e-06
Q8NE62	CHDH	1.73040396364095e-06	1016.401713	9175.99091266667	-3.17455046705531	6.479436981936e-06
Q9BUL5	PHF23	1.74842088868247e-06	1587.4434205	6238.5141195	-1.97472851618546	6.54388233025554e-06
Q9BQ52	ELAC2	1.74966419104142e-06	15866.642415	44607.2839633333	-1.49131478242482	6.54551792759184e-06
P23468	PTPRD	1.75127105970638e-06	22711.28646	9438.63867127778	1.26660588595141	6.54851149824801e-06
Q12872	SFSWAP	1.75317502741447e-06	4163.16125483333	11223.9710833333	-1.43096038278486	6.55261274058503e-06
D6R9J9;D6RFE8;E7EM50;E7EWV1;Q5H8A4	PIGG	1.76015479901591e-06	11442.8748383333	17596.6565761111	-0.620933770960087	6.57567264538018e-06
P21675	TAF1	1.76824975111396e-06	1217.80726121667	5003.52216261111	-2.03894650529819	6.60287556556721e-06
P28838	LAP3	1.7720059082854e-06	75212.714845	113215.694015556	-0.590038224136208	6.61385929354524e-06
E7EXA6;Q8WVB6	CHTF18	1.78832095800508e-06	4815.46293133333	42610.1720922222	-3.14548533344577	6.66555993438257e-06
P38435	GGCX	1.78786931461611e-06	7721.28295916667	30524.5909294444	-1.98310673487428	6.66555993438257e-06
Q9H2A2	ALDH8A1	1.78673194093068e-06	12710.868815	2161.26096594444	2.55545008565857	6.66555993438257e-06
Q9Y330	ZBTB12	1.79880199779162e-06	256.758544916667	5501.56805122222	-4.42162088698654	6.70154870035447e-06
O15069	NACAD	1.80723106328839e-06	50322.0546883333	16577.2849536111	1.60189606400577	6.72986319806199e-06
Q9GZT4	SRR	1.80995345371199e-06	24297.1067716667	12347.7526721667	0.976419207315596	6.73691065439427e-06
O00767	SCD	1.8199184750386e-06	7540.27905266667	30506.3641494444	-2.01646771453466	6.77089742454782e-06
Q8N6S5	ARL6IP6	1.8248259177013e-06	40838.6848966667	86435.0249583333	-1.08169631796767	6.78604525877193e-06
Q9UKK3	PARP4	1.83346046238884e-06	2421.28338616667	5785.84263788889	-1.25700447156544	6.81503298245083e-06
Q8N1G1	REXO1	1.83693301231115e-06	1919.3828735	5734.63707816667	-1.57931121525842	6.82481564940134e-06
Q99081	TCF12	1.84513409219568e-06	14645.3268216667	88826.075515	-2.60055910524354	6.85214938721159e-06
Q96AB6	NTAN1	1.85150144201953e-06	2148.89536566667	6191.64032666667	-1.52695941909241	6.87265144321651e-06
P42166	TMPO	1.8540678931546e-06	430998.010433333	1554766.45833333	-1.85094570244765	6.87903252131126e-06
Q14152	EIF3A	1.86011032141238e-06	426437.031266667	817858	-0.939519416626526	6.89829857890623e-06
P32189	GK	1.86420537454952e-06	12609.7975266667	8765.72970927778	0.524434437320054	6.91032841579588e-06
P61020	RAB5B	1.87187963737188e-06	33466.3320316667	12313.0587286111	1.4424040835671	6.93560880702187e-06
Q9H4G0	EPB41L1	1.87740563036624e-06	71775.196615	5604.18287466667	3.67865202916466	6.95291008545307e-06
Q9BTV6	DPH7	1.88989224312428e-06	806.924814883333	8335.53531261111	-3.36894175818584	6.99596225703734e-06
Q8IX04	UEVLD	1.90899177242467e-06	835.359069833333	3123.1541647	-1.90299728407218	7.06344357727597e-06
Q9Y689	ARL5A	1.9298301625361e-06	8735.83072933333	4448.70119233333	0.973236442966549	7.13729442344788e-06
Q8IWI9	MGA	1.94173844986712e-06	3618.07686366667	15130.8623862222	-2.06429459874433	7.178065908935e-06
F8WAK2	GIT2	1.95770809774591e-06	7799.75927716667	2352.59457738889	1.72856377119204	7.23128607008591e-06
Q05932	FPGS	1.95791657822725e-06	902.227233733333	9205.57967161111	-3.35110254189071	7.23128607008591e-06
Q9UHI6	DDX20	1.96259810825489e-06	14041.8644216667	37432.5785605556	-1.41459846948268	7.24528032870086e-06
A0A087WXU0;Q9NWS8	RMND1	1.96951968728566e-06	11143.8191738333	6823.07950877778	0.707537392214693	7.26752764608407e-06
Q9BU76	MMTAG2	1.97380809463769e-06	2783.91505933333	8695.17660811111	-1.64326604647395	7.28004275886813e-06
C4P0D6;C4P0D8;Q99598	TSNAX-DISC1;TSNAX-DISC1;TSNAX	1.98104198255639e-06	20711.94271	50467.09592	-1.28490877729379	7.30340545612752e-06
E9PC52;Q16576	RBBP7	1.98648201260869e-06	15580.3961583333	57096.74566	-1.87370186918963	7.31841457787315e-06
H0Y6E7;H3BT71;P38159	RBMX	1.98691620222129e-06	850057.59375	1175087.69102778	-0.467137153543605	7.31841457787315e-06
B8ZZL5;H7C3Q6;Q8WV92	MITD1	2.00397497317255e-06	322.241780633333	5863.40540211111	-4.18576937379544	7.37789969714956e-06
P13674	P4HA1	2.01057003216557e-06	5097.1411945	31630.0032823889	-2.6335790938426	7.3988248055848e-06
P32321	DCTD	2.01290527474147e-06	1713.27872716667	11317.0376246111	-2.72379205599351	7.40406208443645e-06
J3KRE2;P52565	ARHGDIA	2.02718107714741e-06	618221.1875	494702.979183333	0.321557594722153	7.44645067162111e-06
O43157	PLXNB1	2.02684868462695e-06	42099.3652333333	24050.8306217222	0.807651776852174	7.44645067162111e-06
Q6NZY4	ZCCHC8	2.0260852335351e-06	22546.948895	62059.1180544445	-1.46073422337286	7.44645067162111e-06
Q9NX46	ADPRHL2	2.03202487325279e-06	42711.4902366667	26971.3317055556	0.663143990453443	7.46086744507739e-06
Q14151	SAFB2	2.03766931637708e-06	143775.283866667	266337.794722222	-0.889446899648902	7.47820954355748e-06
A0A3B3IRW1;A0A3B3ISY1;P48307	TFPI2	2.03908468863641e-06	207.696533166667	7293.67159010556	-5.13429398843803	7.48002236888855e-06
Q9NVN8	GNL3L	2.06981314858812e-06	16145.6331383333	43866.7867855556	-1.44201790523102	7.58931487815645e-06
Q969M1	TOMM40L	2.07340140461831e-06	6923.63802083333	1439.45964558333	2.26500105618732	7.59903954974782e-06
H0Y8G5;H0YA96;Q14103	HNRNPD	2.07855021025267e-06	912393.85425	1247488.12155556	-0.451298600909145	7.61447229550145e-06
B1AHQ6;B1AHQ7;B1AHQ8;Q9NSP4	CENPM	2.09806871678858e-06	108.0704956	6141.2707585	-5.82872749862522	7.67678458673483e-06
Q14320	FAM50A	2.09784305520134e-06	18640.9147133333	35771.88802	-0.94039393976298	7.67678458673483e-06
Q15906	VPS72	2.09934242209304e-06	3346.7989095	12126.887668	-1.85747452079117	7.67678458673483e-06
Q86Y37	CACUL1	2.09842882862176e-06	2015.408956	4626.607449	-1.19919387618708	7.67678458673483e-06
P63096	GNAI1	2.11855784648652e-06	464180.869816667	244247.803398889	0.926335572143445	7.74356262844554e-06
