Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
Q99487	PAFAH2	4.48142353602146e-05	8575.81616216667	15984.6801221111	-0.898434241396887	0.000163851421998746
A0A075B6H4;Q9H8E8	KAT14	4.48469295971401e-05	2494.9904175	6989.59529627778	-1.4863810414127	0.00016389769310769
B4DPY1;D6R968;Q92802	N4BP2L2	4.48785517967131e-05	55.0367635166667	1107.44675365	-4.33200002540682	0.000163940006764322
Q9UIG0	BAZ1B	4.49574524298884e-05	75676.2005216667	117527.613729444	-0.63510047855045	0.000164154912242883
Q8IY95	TMEM192	4.50105991623046e-05	18285.0115566667	26659.0067277778	-0.544015605992403	0.000164275631659299
F5GXQ0;Q5VW32	BROX	4.50492000625997e-05	8529.72688733333	24408.2617196667	-1.51685720629999	0.000164343178997325
Q9P2K6	KLHL42	4.51598411382156e-05	33674.8430983333	16618.2631844444	1.01881480213797	0.000164673357409481
Q8NFY4	SEMA6D	4.51903206925925e-05	37380.8671883333	17074.7965495556	1.13034715941467	0.00016471106637465
P57682	KLF3	4.54427853575022e-05	2207.70058183333	7789.83317077778	-1.81923310120919	0.000165557479482855
P49321	NASP	4.583711545309e-05	82199.8574233333	909831.502167222	-3.46839317664569	0.000166919753913991
P04818	TYMS	4.60881032303981e-05	1743.33433033333	35046.6873047222	-4.32939807218297	0.0001677590548827
P42025	ACTR1B	4.61557170186428e-05	206636.865883333	80188.7248266667	1.36560837421856	0.000167930431270231
Q13523	PRPF4B	4.64562289857557e-05	45927.4694016667	61431.5946188889	-0.419647023708616	0.000168948642451977
Q9NVD7	PARVA	4.66589602109813e-05	9370.76261416667	17981.9542651667	-0.940391680696561	0.00016961050469583
P01112	HRAS	4.69520942502106e-05	29006.52995	17858.0597327778	0.699721590753253	0.00017060025716236
P46821	MAP1B	4.74031752888687e-05	4455847.79166667	2146026.97569444	1.05403106892753	0.000172162775616189
A0A1W2PNV4		4.74744989004636e-05	64767.08789	38240.5662988889	0.7601192634597	0.000172345284734528
O15164	TRIM24	4.7530562336597e-05	13918.2934566667	27165.9960944444	-0.964872721914417	0.000172395743419045
Q86W56	PARG	4.75392984303152e-05	6827.92236316667	16295.9001732222	-1.25507901669226	0.000172395743419045
Q9HBH5	RDH14	4.75516318808371e-05	6184.70019533333	9960.47596555556	-0.687655856495248	0.000172395743419045
P09525	ANXA4	4.76907512146531e-05	764.7413431	4476.11736327056	-2.54952636195447	0.000172823506506268
H0YG47;Q96PU8	QKI	4.77641219259701e-05	1760.042745	26259.2066113889	-3.89919589499904	0.000172966056023581
Q07065	CKAP4	4.7772383000033e-05	409744.7448	295032.691866667	0.473845731232917	0.000172966056023581
P00505	GOT2	4.78937331503382e-05	548475.833333334	406317.557316667	0.432816798111974	0.000173328691786113
A4D1U4;C9J7X6	DENND11	4.82210785397244e-05	522.56899	4622.18173900556	-3.14519265587155	0.000174436179290759
Q9BSH4	TACO1	4.83084413737634e-05	8463.34814433333	11509.3367242222	-0.443629619785669	0.000174674952252878
P14543	NID1	4.85128594296357e-05	8202.30371033333	61640.9962843889	-2.90981251540812	0.00017533657855722
E7EVK2;Q9BT17;U3KQ69	MTG1	4.85601409448376e-05	1820.04567445	5506.90917968333	-1.59753011533473	0.000175429943810878
M0R0F0;M0R0R2;P46782	RPS5	4.90661842396843e-05	247320.447933333	429246.587688889	-0.795428502862776	0.000177106412957494
Q13042	CDC16	4.90675060229467e-05	18668.14681	31081.2488066667	-0.73551216868629	0.000177106412957494
P05423	POLR3D	4.94276351081286e-05	4143.66153966667	12440.2356228889	-1.58615170483468	0.00017832758162743
Q15906	VPS72	5.00226169494198e-05	5170.43591316667	12126.887668	-1.22997047337957	0.000180319213767157
Q16706	MAN2A1	5.00237554759359e-05	7984.81551116667	26674.6901583333	-1.74019461747769	0.000180319213767157
P27540	ARNT	5.00576756434488e-05	1112.74516801667	4206.66680911111	-1.91889723097088	0.000180361995192849
Q96EW2	HSPBAP1	5.01296719947032e-05	555.182973383333	4265.268921	-2.94193967927725	0.000180541870209017
Q12899	TRIM26	5.01728770689331e-05	11717.6485996667	26673.6858727778	-1.18678819088784	0.000180617940821657
Q6DN90	IQSEC1	5.07282202646886e-05	41060.7330733333	26400.8610033333	0.637119759423078	0.000182536785545485
A0A0G2JNZ2;A0A0G2JPP5;Q14160	SCRIB	5.08499788544158e-05	58934.61328	70426.4457472222	-0.257022558410953	0.000182814055846271
Q8WVK2	SNRNP27	5.08439780220864e-05	13096.0397953333	27003.1105688889	-1.04404842030849	0.000182814055846271
Q9UJX3	ANAPC7	5.09037176335151e-05	20537.9511733333	30672.0297305556	-0.578678407601445	0.000182926848209367
P36639	NUDT1	5.10157877869505e-05	14521.1357416667	46209.8203683333	-1.6700764062495	0.000183249068207935
Q86YT6	MIB1	5.11457970221551e-05	3392.98486333333	6608.99793788889	-0.962094827695586	0.000183635414330205
E7ET89;Q86UW9	DTX2	5.12195543755938e-05	3821.4937745	8546.85072188889	-1.16142503315634	0.000183798752560447
P39748	FEN1	5.12362337495805e-05	25951.0735683333	70216.0005433333	-1.43602614741308	0.000183798752560447
A4D1E9	GTPBP10	5.13634760369746e-05	3107.79069016667	10600.0373805	-1.77024420223674	0.000184174428104522
A0A087WYL5	SEZ6L2	5.14676036074933e-05	20728.5891933333	8904.03329744444	1.21892901771629	0.000184305398382525
O94874	UFL1	5.14612825366324e-05	35366.811525	60253.3812944445	-0.768669988721501	0.000184305398382525
P51692	STAT5B	5.14287470886694e-05	16027.4376616667	41918.3922538889	-1.38707400347475	0.000184305398382525
Q96EK6	GNPNAT1	5.14943124109619e-05	7689.49951183333	31011.4655766667	-2.01188662340835	0.000184320341885889
Q15003	NCAPH	5.16013072241568e-05	3132.49643833333	53587.7695341111	-4.09654591601964	0.000184622524840935
Q96BZ8	LENG1	5.16363947102129e-05	409.527547183333	4434.71979609445	-3.43713582927237	0.000184667281300757
J3KMX5;P62277	RPS13	5.20032167173757e-05	390967.218783333	723760.277788889	-0.888466275897754	0.000185897862557437
Q9UH62	ARMCX3	5.21390373395586e-05	55862.7089833333	38265.0959205556	0.545818818507899	0.000186301959982634
Q8N323	NXPE1	5.21868529471156e-05	135136.3659	76058.6592370278	0.829212583137793	0.000186391384390593
Q9Y6X3	MAU2	5.2263427625297e-05	7825.63134783333	13842.154135	-0.822893641564821	0.00018658340224675
Q99832	CCT7	5.24600064031691e-05	250036.89325	212607.413211111	0.233942294563528	0.000187180821139127
Q9H0C8	ILKAP	5.2476540270451e-05	14574.8046866667	34348.4391827778	-1.23680999425091	0.000187180821139127
H0YGT3;P11474	ESRRA	5.26227979753239e-05	23.2080713833333	1685.87614523889	-6.18358360283531	0.000187616614262224
Q15751	HERC1	5.26445934382937e-05	21747.7395833333	16721.049696	0.379113762104283	0.000187616614262224
Q5UIP0	RIF1	5.30839209833297e-05	4868.729899	48670.6330005556	-3.32146380784117	0.000189023076524872
Q9UI26	IPO11	5.30854635991725e-05	11800.3081075	34173.7855358333	-1.53410775519001	0.000189023076524872
P53609	PGGT1B	5.32670925020635e-05	13621.1554383333	19552.7779938889	-0.521598290525061	0.00018951755912256
Q9Y3L3	SH3BP1	5.3270677151579e-05	6082.327189	40199.4908173889	-2.72451778469375	0.00018951755912256
P55060	CSE1L	5.33669869489273e-05	163273.479183333	325582.013038889	-0.995734960152436	0.000189777646197946
Q13464	ROCK1	5.3470228415069e-05	11528.885905	13950.517795	-0.275168977604704	0.000190062146113363
Q96IZ5	RBM41	5.36509266248622e-05	242.60661825	2604.53578702778	-3.42488925783802	0.000190621602460794
A0A0G2JQM1	AP2A2	5.44732269500004e-05	163550.018233333	105671.356341667	0.630133900064378	0.00019345919375773
Q96T21	SECISBP2	5.45126784064743e-05	7058.846354	13062.5363232222	-0.888041165551586	0.00019351527633965
P36894	BMPR1A	5.46109617675788e-05	2635.74780283333	5809.57629405556	-1.14046892243071	0.000193780067807821
Q9NVZ3	NECAP2	5.46898172423479e-05	290.677653	27343.7230414056	-6.55569847691709	0.000193975722127131
P13994	CCDC130	5.48029181780607e-05	1885.91201034667	6484.67505932222	-1.78199437793546	0.000194292617155769
P78563	ADARB1	5.51703363663901e-05	17195.0652683333	9548.26449994444	0.84853306820307	0.000195510477097359
Q5VTL8	PRPF38B	5.53754871750346e-05	35268.1083966667	55695.4921872222	-0.659222269298636	0.000196152494415162
A0A3B3IRR1;A0A3F2YNY7;P08397	HMBS	5.59057124285666e-05	25614.0166	62327.2124572222	-1.28295183414568	0.000197859291195693
G5E972;P42167	TMPO	5.58955614811639e-05	50600.28581	77470.4906711111	-0.614519965777807	0.000197859291195693
Q9ULG1	INO80	5.60169387724954e-05	2559.7544047	5423.98791511111	-1.08361452608478	0.000198167189541626
H0Y3U6;P51654	GPC3	5.60859652690558e-05	931.887420683333	4897.232605	-2.39403370393061	0.000198239891934143
Q9UIW2	PLXNA1	5.60694930818258e-05	61671.9667966667	35670.0133466667	0.789862655760424	0.000198239891934143
Q9UHB4	NDOR1	5.64274336916529e-05	3500.09806316667	7923.62280294445	-1.17894692434155	0.000199360682576254
Q00653	NFKB2	5.64760128090656e-05	4948.87752283333	13865.4325898889	-1.48642343071418	0.000199446160952223
O95551	TDP2	5.65906262699771e-05	4984.497355	18161.3601628889	-1.865431756882	0.000199764666492077
Q8WUA2	PPIL4	5.69205947206822e-05	50447.1315133333	84078.1642788889	-0.736976091196328	0.000200842771449724
Q4G0S7	CCDC152	5.71063254225805e-05	112.9156901	3277.36537683333	-4.8596587795178	0.000201411227094129
O75746	SLC25A12	5.74929216845762e-05	44750.20508	27241.6642794444	0.716026490923371	0.000202687330369892
Q5JVZ5;Q96JJ3	ELMO2	5.77704314197238e-05	44078.4042983333	33956.0603294444	0.376360427364003	0.000203577922697941
O95801	TTC4	5.79714257089402e-05	11888.1608071667	54810.0912025	-2.20494232078513	0.000204161847519419
Q96J01	THOC3	5.79860584163846e-05	5534.99544266667	12678.6114911667	-1.19585650709618	0.000204161847519419
J3KR72;P49848	TAF6	5.81803359997776e-05	3603.3746745	12671.8265106667	-1.81431776056192	0.000204757731558598
G5EA30;Q92879	CELF1	5.84155162742815e-05	48303.9674483333	70957.0772572222	-0.554825227885079	0.000205248649088323
J3KS22;J3QS36;Q7Z4W1	DCXR	5.83690450731417e-05	203071.106783333	128658.942076667	0.65842204145195	0.000205248649088323
Q9BWT3	PAPOLG	5.84202048022517e-05	4739.54239916667	15994.6558438333	-1.754860466784	0.000205248649088323
Q9Y2X9	ZNF281	5.83798605066058e-05	5730.84261083333	22352.4596366111	-1.96367895365048	0.000205248649088323
P49137	MAPKAPK2	5.84495629730495e-05	1435.42334	7536.69588888889	-2.39264730586364	0.000205263621965037
A0A087WWR2;H3BPU3;H3BQI4;H3BQS2;I3L0M3;I3L2Z5;I3L411;I3L4Y2;P56270	MAZ	5.86537576470153e-05	665.8914184	5515.91994922222	-3.05050419422833	0.000205874177647946
Q9BUA3	SPINDOC	5.86737630636216e-05	5696.15877283333	13867.7834476667	-1.28377997662888	0.000205874177647946
Q9BXK1	KLF16	5.88855518046435e-05	1385.76979576667	8272.61635383333	-2.57783044488548	0.000206528699918602
Q9NQZ2	UTP3	5.934333638682e-05	2880.02691653333	17625.1621099444	-2.61356417875716	0.000208045069999057
Q5F1R6	DNAJC21	5.94019651986311e-05	68941.7565116667	149641.878912778	-1.11807366508165	0.000208161385329736
Q9C0D4	ZNF518B	5.98528374500988e-05	403.068410233333	2105.10114886667	-2.38547810167241	0.000209651544969746
P50416	CPT1A	5.99163643161872e-05	550.625727383333	3141.80443995556	-2.51290857870737	0.000209784222492335
Q8N567	ZCCHC9	5.9968110375632e-05	1354.76111875	8604.65231583333	-2.66724606632215	0.000209875556167007
O95628	CNOT4	6.00700413346528e-05	7742.14428716667	15165.1885852778	-0.970053467548022	0.000210057634462054
O96017	CHEK2	6.00971835971642e-05	2054.54675316667	15334.1351723889	-2.89994881748503	0.000210057634462054
Q86UA1	PRPF39	6.00816849286929e-05	20304.6142583333	28218.286025	-0.474873867243265	0.000210057634462054
Q8WU90	ZC3H15	6.0254240746918e-05	12043.9740401667	44602.1048531111	-1.88883263708152	0.000210516631810783
Q9ULI2	RIMKLB	6.03130502563071e-05	32887.0924466667	9262.19259316667	1.82794005048179	0.000210632125553517
A0A0J9YWD5;A0A0J9YYB5;B7ZM65;E9PJ24;F8WEF5;Q9P1Y6	PHRF1	6.0341718616152e-05	13403.7709966667	25184.2189666667	-0.909938330775439	0.000210642303269956
P22033	MMUT	6.0394463498502e-05	51143.9420566667	37336.0674922222	0.453954743820071	0.000210736483342256
A0A0B4J2G4;Q15345	LRRC41	6.04219963095279e-05	9679.91569083333	17605.5944541667	-0.863049496434395	0.000210742647256132
H0YNJ9	DUT	6.10833497773114e-05	87.7962951666667	29147.891154	-8.37506522580139	0.000212958532748777
Q9C0D5	TANC1	6.13507763441262e-05	1512.69426475	4468.73365616667	-1.5630684366998	0.000213708688125472
Q9Y6Y0	IVNS1ABP	6.13323158222618e-05	17880.60498	41031.5208338889	-1.19837223885197	0.000213708688125472
D6RFW1;Q96EQ0	SGTB	6.13966474561703e-05	16092.5183933333	7559.93515311111	1.08975353151733	0.000213777428498943
P13010	XRCC5	6.14457008666648e-05	614199.953133333	811841.03125	-0.402490631951119	0.000213857186122745
Q56NI9	ESCO2	6.14724843103903e-05	165.03393555	4363.66416762778	-4.72503603400994	0.000213859399904161
O14976	GAK	6.15242560069813e-05	26736.1722	32211.1453994444	-0.268811820044886	0.000213882423970381
Q02086	SP2	6.15575530048022e-05	8072.83601883333	13923.3601898333	-0.786463546655118	0.000213882423970381
Q5TFE4	NT5DC1	6.15553788853858e-05	12221.5649416667	65392.7856162222	-2.41972451207928	0.000213882423970381
F5H669;Q8N684	CPSF7	6.21258109599345e-05	15459.16325	36264.1075316667	-1.23011989334806	0.000215765183796732
F5H1S1;Q92521	PIGB	6.21527843972424e-05	215.283304866667	1161.6480204	-2.43310605344841	0.000215767242608254
E9PLZ4;P54829	PTPN5	6.23551904522973e-05	9493.93546633333	3523.58612582222	1.42955238415343	0.000216286303099805
O60346	PHLPP1	6.2344993156232e-05	2946.09016916667	7618.33630366667	-1.370863747853	0.000216286303099805
Q9UJX4	ANAPC5	6.24216787592071e-05	7602.83976233333	13397.3757321111	-0.81744782499232	0.000216425142251613
C9J4L5;C9J896;C9JBT4;E7EWP8;H7C3I0;P16220	CREB1	6.24942304225065e-05	13523.0102533333	23278.8454327778	-0.783665144842052	0.000216584877383763
Q9BVC3	DSCC1	6.26279278257293e-05	2439.71866883333	16227.0798339444	-2.73370560393918	0.000216956298893113
Q8N4N3	KLHL36	6.28735944901428e-05	0.228956580166667	663.360583866667	-11.5026767378537	0.000217715126729415
E7EQ29;P16278	GLB1	6.29832053032293e-05	129704.980466667	98649.6293505555	0.394833717973738	0.000218002385177788
P22492	HIST1H1T	6.30627962235851e-05	56.3022817	1937.97371086667	-5.10595604291114	0.000218185537357319
Q16762	TST	6.32387610371817e-05	12877.1476221667	31550.4982644444	-1.29289545326173	0.000218701829396663
Q9H8K7	PAAT	6.32966257070079e-05	2098.17120366667	4496.07735183333	-1.09985529750053	0.000218809425890794
O60664	PLIN3	6.36651091793712e-05	7303.51456716667	39542.7148988889	-2.43678562616802	0.000219990252631211
A0A0C4DG33;O43933	PEX1	6.4116222433344e-05	5112.52628583333	9983.27286772222	-0.965621007611881	0.000221392965521188
Q9Y4B4	RAD54L2	6.41251907714506e-05	11448.5302746667	19025.18609	-0.732823992275478	0.000221392965521188
K7EJD2;Q9Y5B0	CTDP1	6.43285133273795e-05	19646.53483	37089.3861772222	-0.91677041028207	0.000222001228061028
A0A499FI31	SART3	6.43660680514227e-05	158879.070333333	219742.954872222	-0.467894391357942	0.000222037144914629
Q92784	DPF3	6.44152105677793e-05	39942.6705716667	14710.5216133333	1.4409843224451	0.000222112987872625
A0A0C4DFP4;Q96IV0	NGLY1	6.44673901121846e-05	13717.3912766667	10394.9184026111	0.399988925848819	0.000222199234609169
O75369	FLNB	6.4539085391797e-05	140148.947916667	375766.827261111	-1.4228806361734	0.000222259022913477
Q5H907;Q5H909;Q9UNF1	MAGED2	6.45242534524879e-05	78587.3033883333	182491.943592222	-1.21547252700191	0.000222259022913477
P54578	USP14	6.46398688483482e-05	390093.093783333	329287.993077778	0.24446416834388	0.000222512410484276
G5E9U6;P68106	FKBP1B	6.47582535521339e-05	4619.59020983333	1457.65920668383	1.66312202102221	0.000222778839933405
P35240	NF2	6.47717424332604e-05	9455.94026616667	6739.28342033333	0.488411665767544	0.000222778839933405
O15397	IPO8	6.49480979311464e-05	6733.04630583333	17807.4889864444	-1.40323381997179	0.000223291506086106
Q15777	MPPED2	6.49834199815374e-05	11779.5787751667	4434.29416216667	1.40918625417168	0.00022331907228109
A0A087WVA8;Q8IWB9	TEX2	6.5077427984382e-05	20032.4824216667	12704.3089190556	0.656909756990219	0.000223548208099227
O43303	CCP110	6.51094317428551e-05	4562.37300616667	2229.73369000556	1.03226611027521	0.000223564249464657
C9J069	AJM1	6.53484081834367e-05	3743.62288416667	1286.01758494444	1.54040334588202	0.000224290654860398
Q9NXF7	DCAF16	6.54840322488688e-05	577.07566325	3674.34057277778	-2.67104554715502	0.000224661870706165
P46783	RPS10	6.56670916841132e-05	1014523.9375	1819663.39238889	-0.842869487623315	0.000225195447750256
Q96DC7	TMCO6	6.570765958303e-05	1475.83241783333	9562.67904588889	-2.69603680315019	0.00022524012897301
Q6IQ32	ADNP2	6.58495242196966e-05	1659.08467633333	10746.9734493333	-2.69560523705698	0.000225631863675282
H0YD48;H0YE97;H0YEF7;H0YEH1;H0YEY8	PICALM	6.58881218162498e-05	2704.71472183333	1555.93979555556	0.796763275961995	0.000225669576354735
P17301	ITGA2	6.61084700387802e-05	256.841110466	2755.32149772222	-3.42379612749872	0.000226328563455838
Q9HBT8	ZNF286A	6.6135868279674e-05	796.743576083333	3094.39975226111	-1.95793834973576	0.000226328563455838
Q9Y6C9	MTCH2	6.62905071370573e-05	431171.848966667	255121.079005556	0.757075228835587	0.000226762884932661
O75717	WDHD1	6.65152301859487e-05	5347.38802083333	66140.6516423333	-3.6286528004609	0.000227436483148359
A6NIH7	UNC119B	6.65956625338598e-05	3236.56009916667	9389.02112427778	-1.53666711014852	0.000227616349295629
Q13509	TUBB3	6.71093106627024e-05	12029835.3333333	3761191.84548889	1.67735471090125	0.000229276128617478
O15498	YKT6	6.73836194505086e-05	184034.862	96612.1250038889	0.929687984792101	0.000230021128332934
Q93015	NAA80	6.73586854235239e-05	4129.95751966667	2107.14177116667	0.970155051759724	0.000230021128332934
H3BN93;H3BPL9;H3BUB6;H3BV04;O15127	SCAMP2	6.76892947761341e-05	15039.5543616667	26973.2731127778	-0.842822264291978	0.000230903292167346
Q6P1R4	DUS1L	6.76985077169943e-05	3352.268392	7090.440457	-1.08094104645291	0.000230903292167346
A6NM71		6.8215235621393e-05	36351.3141266667	10537.8999911778	1.78628322755752	0.000232568742037254
Q99497	PARK7	6.83924511949446e-05	844900.833333334	565551.913238889	0.579120011740235	0.000233075774301438
O75570	MTRF1	6.85470851056002e-05	7653.63338233333	18025.5972502778	-1.23591039435875	0.000233408246910368
P62753	RPS6	6.85464183562334e-05	608300.375	1186807.70138889	-0.964231610750483	0.000233408246910368
C9JVN9;Q9H9P8	L2HGDH	6.87997048250368e-05	21328.6126283333	29418.5010844444	-0.463982655503508	0.000234020211640268
G3V583;Q8N128	FAM177A1	6.88126432320388e-05	12964.15218	7761.52048066667	0.739930786113432	0.000234020211640268
Q12979	ABR	6.87833641015338e-05	113298.028633333	71262.0910372222	0.668895791873893	0.000234020211640268
I3L1Q3;Q8TE02	ELP5	6.89821300772537e-05	12085.5745083833	67875.1718833333	-2.4896191455866	0.000234484125535848
Q14247	CTTN	6.90063932222504e-05	393308.776066667	325799.172766667	0.271675009208528	0.000234484125535848
P62854	RPS26	6.92172112925855e-05	21935.31413	35056.3583983333	-0.676461924928617	0.000235102811944376
B1ALA9;P60891	PRPS1	6.93772644868813e-05	306509.39065	455661.061644445	-0.572032981972217	0.000235548628575426
Q14696	MESD	6.9728650936986e-05	21799.938475	48056.1455088889	-1.14042689467563	0.000236643417433033
Q9HC07	TMEM165	6.99347964834615e-05	11665.1190606667	31730.2277022222	-1.44370230882037	0.000237244587489934
Q5RKV6	EXOSC6	7.00080051512791e-05	37208.5839833333	98030.5496938889	-1.39761064140766	0.000237321373269528
Q99735	MGST2	7.00154632228111e-05	15100.86784	24447.1500638889	-0.695093840883055	0.000237321373269528
Q1ED39	KNOP1	7.01435836039821e-05	6158.39095033333	37615.2446294444	-2.610730465046	0.000237657154224097
E9PQL1;Q8TAV0	FAM76A	7.04166971382787e-05	1350.89002481667	3549.76098295	-1.39421801912922	0.000238394044068761
K7ELQ4	ATF7-NPFF	7.04193679508653e-05	833.405029333333	5716.89429399445	-2.77839423790708	0.000238394044068761
A0A1B0GUL6;E9PEZ5;Q9UPP5	BTBD8;BTBD8;KIAA1107	7.05313668173866e-05	2165.07609033333	589.147466027778	1.87527032329573	0.000238674410094913
P33316	DUT	7.05637909264102e-05	68380.6061216667	318048.793853889	-2.21759353552446	0.000238685378820144
F5H5I6;Q12849	GRSF1	7.11173971339813e-05	8921.96167	24457.7611766667	-1.45491847875705	0.000240458532930481
P00374	DHFR	7.14220734437342e-05	3798.22578966667	68042.6760600556	-4.16306350898959	0.000241388900287728
P02751	FN1	7.14764063508365e-05	2.810673395	8534.83932166111	-11.5684014839843	0.000241472749914701
H7C127;H7C128;H7C179	BRD8	7.15253639673552e-05	3268.36206033333	6748.97231711111	-1.04631377521394	0.000241538378154004
A0A494C143;Q14689	DIP2A	7.16567157734464e-05	9023.453858	5895.66423883333	0.613780703474655	0.000241882079368972
Q15119	PDK2	7.18586339759514e-05	10235.9829125	17470.9551327778	-0.771391412476618	0.000242463600366876
Q27J81	INF2	7.18918484131427e-05	3405.78039533333	29376.184638	-3.10863882368929	0.000242475640482925
A0A0U1RRM9	TACC2	7.19648480246674e-05	12988.8782566667	3433.15427016667	1.91925008726519	0.000242621802140872
Q9NW75	GPATCH2	7.20180213076889e-05	2208.14921066667	8231.40030983334	-1.8984754743757	0.000242701028543711
F5GWT4;Q9H4A3	WNK1	7.20907048793024e-05	23471.2063816667	40072.8933383333	-0.771770684211488	0.000242845912359067
A0A1B0GUN5	PLEKHA6	7.23379929765654e-05	67419.1972666667	34129.3688702778	0.982103443118664	0.000243578610356249
Q6PL18	ATAD2	7.23766167701173e-05	525709.973983333	2492850.09375	-2.24545769677251	0.000243582869104056
Q9H5Q4	TFB2M	7.23988207350483e-05	3730.55912266667	10685.705634	-1.51835340763672	0.000243582869104056
I3L213	PHKB	7.26838908527472e-05	735.090789733333	3408.52791613794	-2.21357764653651	0.000244441424047952
A6NKZ2;P51606	RENBP	7.2907502291586e-05	4408.70788583333	2755.27305094444	0.677637073276863	0.000245092667999541
Q9H900	ZWILCH	7.312978365208e-05	8926.28686533333	75807.9943404445	-3.08623695022741	0.000245663729455443
Q9UK59	DBR1	7.31374472703269e-05	3522.335022	8774.90490738889	-1.31701575766212	0.000245663729455443
P62891;Q59GN2	RPL39;RPL39P5	7.34559292079778e-05	50907.2181	126819.682303889	-1.31684790910384	0.000246632202377689
Q8TEV9	SMCR8	7.37948646101272e-05	1514.7805585	2844.98982761111	-0.909821695127531	0.000247668525911461
C9JRJ5;Q9UGP4	LIMD1	7.3867344861582e-05	2810.22947183333	21743.7475177778	-2.95190711256513	0.000247810095825627
A0A494C1I7;M0QY62	ZNF587B	7.4228177751396e-05	78.2100423166667	2227.21319582222	-4.83238960218101	0.000248918518174935
Q9Y5X3	SNX5	7.44670189264196e-05	15507.3819983333	44228.7816305556	-1.51206297251305	0.000249617109753765
Q86WG3	ATCAY	7.52177587210392e-05	45963.6884766667	15930.1739508889	1.52864199406531	0.000252030335345915
Q05519	SRSF11	7.58137435424267e-05	326228.94795	485566.204883333	-0.573786180153399	0.000253923263076785
Q9HAV4	XPO5	7.58784654307521e-05	122530.09505	233644.727438889	-0.931186517427829	0.00025403600849698
A0A2R8YE10;Q9NRW7	VPS45	7.5939358850049e-05	95375.872405	67298.1898888889	0.503035209807275	0.000254135849441305
E9PKT4;Q8N131	TMEM123	7.60219104238362e-05	106.407674166667	2159.81723862778	-4.34390294709483	0.000254204090497366
Q8ND82	ZNF280C	7.59933912227821e-05	20263.7597633333	29252.3918194445	-0.529702030976015	0.000254204090497366
Q13823	GNL2	7.62958126369005e-05	9701.80664033333	41753.6558705556	-2.10561174325254	0.000255015713754479
G5E9V4;Q969F9	HPS3	7.6440929760334e-05	4413.7110595	12341.1266003333	-1.48352690552822	0.000255396390731116
Q8N8D1	PDCD7	7.64740501137773e-05	3581.7917075	7032.98901361111	-0.973661639129098	0.000255402717795257
Q99676	ZNF184	7.71367839430823e-05	1846.42911775	4193.1635335	-1.18364523403009	0.000257510920763457
A6NIE6;F5H148;H3BMT1;Q9NYV6	RRN3P2;RRN3;RRN3;RRN3	7.72747157516538e-05	1363.50108851667	3242.25897897778	-1.25012837771186	0.000257866136325082
Q9NZJ4	SACS	7.74158343818664e-05	61596.08073	36680.9528	0.747768112957306	0.00025823169225501
F5GXE1;F5H7C5;H0YFW7;Q9NS93	TM7SF3	7.74821930097077e-05	71.7906595833333	5626.45678810506	-6.29254311083372	0.000258347679016062
F5GWI4;P00813	ADA	7.76789747696733e-05	4250.74735533333	7707.41598866667	-0.858717915083432	0.000258898261874962
Q9Y3C1	NOP16	7.78342402101694e-05	18304.1831066667	46498.1969405556	-1.34503241116254	0.000259310081742964
Q15417	CNN3	7.79784563119943e-05	89153.757815	120647.770413333	-0.436445698881875	0.000259684769615554
Q6UX04	CWC27	7.80982090900339e-05	11238.3507516667	48713.06695	-2.11590810028258	0.000259977717601704
Q9ULL5	PRR12	7.81601396928079e-05	3931.34509283333	8024.44696794445	-1.02955873483984	0.000260078023819152
P62937	PPIA	7.83743008515563e-05	718408.9375	505180.543411111	0.508003366456873	0.000260684589940984
P53985	SLC16A1	7.84635003073999e-05	38309.54362	103136.926438333	-1.42879920171527	0.000260875190656188
Q9HB71	CACYBP	7.88414895902758e-05	41728.0605483333	73595.0184483333	-0.818609850387817	0.000262025413798808
B7ZBQ3;Q9H944	MED20	7.91304924026848e-05	14083.874185	19948.6560866667	-0.502319631562413	0.000262772349720487
C9J623;C9JG63;H7C3Y6;Q7Z698	SPRED2	7.91219152483466e-05	5483.95304366667	2477.86861150556	1.14553441240621	0.000262772349720487
F8WAE5;Q9BY44	EIF2A	7.96144660667405e-05	89515.7799483333	143871.552513889	-0.68457745626914	0.000264272206964233
D6R9J9;D6RFE8;E7EM50;E7EWV1;Q5H8A4	PIGG	7.9929595665599e-05	13154.6313483333	17596.6565761111	-0.419812504252857	0.000265210613772387
Q9P2G1	ANKIB1	8.01072336452393e-05	2537.050415	1084.79134114444	1.22440530423098	0.000265692240058561
A0A0A0MTI6;Q9NYP7	ELOVL5	8.01925446463919e-05	58445.0957066667	119217.681862222	-1.02845645306913	0.000265867378460818
Q8N8L6	ARL10	8.03203611920388e-05	4872.7058105	1195.06464120556	2.0264277605137	0.000266183239136825
A0A0A0MTC1;A0A0A0MTR7;Q63HN8	RNF213	8.04079315613141e-05	12454.4474283333	28761.5492078889	-1.20753053231459	0.00026636552136087
Q9P253	VPS18	8.05713165843955e-05	13816.9589833333	9928.92814238889	0.476584940622706	0.000266690731826698
Q9UHQ9	CYB5R1	8.05468419039662e-05	110797.733066667	54208.0504005556	1.03132272394656	0.000266690731826698
F2Z2X0;O00746;Q4TT34	NME4	8.07424574905503e-05	4839.00736483333	18826.8426107222	-1.96008465806946	0.00026714909377638
