PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	Condition
-75.7985668909578	-27.4490605366338	-9.91577730979786	-39.709715426835	-7.2900638051656	-26.3287358184985	23.2500893226998	-12.8338738046737	10.8161740222317	-12.9166975515772	-5.07483611109094	-1.53561022424717	4.21864605803171	-1.13483963981813	0.346607243802518	4.35676638175711	-5.98357989373167	-0.289501174320552	5.12655861406098	-2.63943484957443	30.0518807778287	-17.6264064609274	3.65906071534406	-3.42411329949751	-1.83023012310687	-3.41106279392891	-8.38664065584846	-2.18395491701093	-0.166568400585964	4.81454075065605	3.29013063793565	2.29445395873243	-1.52608724987138	2.22273906802584	1.19929211130815	-0.591126259684671	1.90740667238398	-0.615807284197015	-1.77470164066065	-1.32966767109483	-2.93986154857292	-9.89989340505204e-14	Day03
-72.203169386123	-36.6196678770683	-18.3836916927823	-36.268440364213	15.3228414263837	26.1289455338641	6.47620056439865	9.02047204518492	-8.0977025691328	26.1602939389197	10.7429167991298	1.61752073623806	7.45628238873672	-3.52659410934192	-4.84149805699249	-0.482377162541633	5.76565202321964	-1.84790102898826	-6.14850336728843	-5.0332283578431	1.03562588722101	0.197290734210441	-2.27191893713752	-11.5955171588252	-12.9165281181339	-7.48876269505179	-0.348343775345044	12.355089358886	8.63658337867516	-10.0249474906091	12.8584522727965	-9.5036007888701	-4.35202055011059	0.272752121663043	0.0792396459579727	0.9977205678839	-3.10300819013969	-1.68866861768509	-4.08160562255039	1.51239781681356	-2.43591145770666	-6.45646730523808e-14	Day03
-0.756363842805138	-57.2328605735762	-16.7340330865463	51.7195221553232	15.2658103738983	-4.70778384004717	4.53813871426913	15.8975540750961	26.1086649727495	7.88288431790983	18.6871582113015	-23.2307897377917	-21.2435471086567	15.9322558486772	6.33474911593359	2.25213193874306	-12.3728128594458	-6.39245512618901	-10.657116914594	3.34567762537271	2.10563419216623	-7.88127059263201	-5.19834186182596	1.92470113196917	0.235618120003588	-1.32878346023621	-1.65628995913246	1.48589162747465	0.440247161351743	0.498758230112631	0.714765679871403	-1.39981610567856	0.727853364526257	-0.264280683111009	-1.75553973802495	0.631345666283847	-0.937406753901194	0.824791615334125	0.197233428495205	0.150493412614472	-0.237541710654561	-1.52044175860677e-13	Day07
4.42468442934647	-59.0619451761693	-7.38249897672348	41.2181122519843	8.55438984167383	-12.3042453096423	-10.0035926840711	-30.5516430211679	0.719489073761779	4.70862607474547	5.25084873705102	15.3113272776759	30.4242689644383	-5.07643871300057	-5.5986329968079	6.06061012664992	-26.9706407121614	5.10390163926864	-2.72949685093848	-8.25544621027017	-7.2509082083739	5.26205810629023	0.226235888121231	-2.49559936011521	1.84575481423053	-1.42591586136347	-3.35342454872128	-0.654544820099057	0.40935051884819	0.067915703340957	0.841398349718462	0.0983940488449285	-0.703746342346532	0.659842391030683	0.858273387792417	-1.08262950936395	-1.66395587520515	-1.66319724221349	-1.14475259409167	0.832277171321223	0.0557591059339739	-1.19344638338514e-13	Day07
-3.00107754350595	-45.9217064666739	10.815029794262	13.4005384040862	23.330110698615	17.8597987420933	14.1563565686156	3.98336332549399	-15.7125274518647	11.2036541496226	7.07872571586053	7.11149028336816	0.616030473163044	-4.21851463535639	-1.55441496233873	-1.06844227836873	7.26993288704961	-4.03025839575606	1.41031677332606	8.15808588205889	6.57823610748625	-1.30281595013972	8.98430227488187	0.550112138088645	8.66775524082861	5.76263267262897	-0.718869023780576	-13.2596165481454	-0.563269557371433	-6.59394493864328	-2.65923515103397	15.1517288790255	-5.04165822668634	3.12322317320823	13.422043704668	-2.75431330037409	13.65209649477	11.4331336961784	3.14039727695744	5.1947884116696	1.17101561196039	-1.14538153267452e-13	Day07
-7.61408004686212	-46.8867031081571	6.66461241673038	21.2030187297035	15.7916588869196	7.44406920245999	10.2693861393449	-2.33365722243457	-16.5829280651268	-9.38469320855399	-14.3021267028475	7.29243162023152	-7.78085730927231	-3.54054365718434	10.1687783787182	-0.41840535811323	9.30025314494663	-0.21276959722599	-2.56917275536139	7.16085834190667	0.227761530822753	-1.59925374440878	-2.08925470442572	0.361891964257293	2.80072732444427	6.47967329840501	-1.34982445405614	-0.703901665120772	-12.753903568398	-0.17995632688038	10.947655283801	7.46491000476487	-2.16452698242374	-0.507454441884356	0.480944124800892	-1.08320093371602	-20.1365446660577	-15.0343627674645	-5.68391348563158	-9.48306050135468	0.941778106718195	-1.19871126913473e-13	Day07
-4.54214204474204	-46.8498871328735	9.02347805044022	22.8363717829521	12.1872438313261	-4.01289878501755	7.28353946606557	-6.1110294949543	-16.9608950176428	-12.3572569253281	-12.2335870205886	4.98855180589853	-6.65258862961705	-8.63596518587165	2.97313398823085	1.68558206726097	2.08129344136929	-4.65279180540637	-0.792759940488399	11.8862751217595	9.75277469297441	6.4620471405687	5.96242388183592	-4.4593409478049	-2.2720873909549	7.54741282647151	8.91110974747849	15.2005756439665	3.90759981983864	1.56363693941497	-9.89329599548535	-16.9728321140111	9.07734466953668	-0.551595667135334	-13.3209869594922	3.70639021735709	7.60452768193971	6.30469123412753	2.71266528973908	0.785188970068637	0.568900777215336	-1.05521277479759e-13	Day07
0.196671105683734	-51.9485761923315	-11.9223536605472	39.5106067359467	2.57546070842118	-10.9536004205164	-6.05069444614893	6.37466065685239	12.1452255414414	-4.42241740915161	-9.04302177569779	0.443207081978163	2.56378160881461	1.19443755318416	0.0689076248045656	-10.482050303972	26.1469039661108	10.1756691382793	25.62530032732	-20.0552257517381	-1.87287166599549	0.236992383975246	-1.33372263349339	4.29970943777667	-9.5280430061432	-4.23253550258758	3.21396660591411	-1.002511472509	7.3879238609001	1.31154687953758	-0.663561228348315	-0.64267367600967	-3.17383728200336	-0.12869363258188	2.58996791760414	1.37261955756371	1.40703479295253	1.25274855687321	-0.434472477397009	-0.0762475628558606	-1.71700718325102	-9.47904948978007e-14	Day07
22.9476003193813	-15.3524530245858	25.2876581821711	-0.59749745424139	-7.80863763549496	1.11526294108963	7.18977854027324	9.17576811562435	-12.1949699635493	-8.61971560466613	0.0265729852953033	-0.11364368806865	-4.52007999132809	-2.59415454889903	-6.85002868846423	2.31208905604118	-2.41969391114009	-1.1368002483621	-3.4475449705096	3.66843738056481	-3.53306600769431	0.942790449990502	1.26654428785836	-0.15006784478172	-0.91987562285726	-11.7102274570124	-15.4925967357629	-6.43333470863187	15.147117093394	3.50402547956162	-13.047242512906	-0.525622001669397	-11.6991814542781	-16.3736126440382	0.747666773656009	15.763140828179	-3.95081833036324	-8.99051031083264	2.45616013991695	4.1604166248246	5.22614827642939	-1.19858983849142e-13	Day10
23.7183481491296	-13.8224524669572	20.9604317136475	-0.885983914411946	-10.4177027155468	9.64477972527842	5.09555660514777	9.37578203560354	-12.2658027199691	-3.00496692392306	2.75675854641174	0.904744684134607	4.32755696902116	-1.81123657811533	-5.88223041620442	-0.311652678825219	-0.590315297314658	-2.50450771096607	-0.8818504683105	2.00968339710285	-10.4205889032804	-8.18101437562804	-7.39820081782853	11.4752350091325	0.217477596751854	-7.63685713376523	-9.82739066531204	-8.42456876081301	5.71889759535972	2.08145723869752	1.41512162709891	0.716830415099622	5.08426835597141	10.5020939174428	-16.0289655518199	-4.03663441926824	9.42916852456553	3.29949169890339	-7.44267457534333	-16.1010994820706	-12.7146562573775	-1.42903917865755e-13	Day10
31.3468722940722	-14.4366378950338	10.83123867387	8.61058548472879	-24.2614900909336	-15.5147015338751	-8.57291139698097	22.0724241170263	4.36311156683392	-11.6681457906114	10.0322210484053	-8.4024006899177	7.99378953354128	-0.798857206671107	-33.8949024991841	-3.43290179341424	9.44536524755808	-2.3165505018354	-6.55564450803076	-1.14606115934227	4.91491868018502	10.8052347320053	6.32445550776393	-16.7100832921209	9.71777693872367	8.26290403785397	-1.82876909748483	0.639261856904289	-5.65462672285532	-3.35380060175406	8.82649507679153	2.1902211286843	2.42685109036775	-0.939562093393675	-2.72415959381611	-0.895161165436838	-0.989314568251338	-1.30006068061171	2.91781131669815	-2.48779523387304	-0.895606050765827	-1.4331157788261e-13	Day10
23.3343432954701	-16.7768770969502	19.650261402988	-0.104501537160519	-11.2914152431452	4.23503293425588	5.0078623385364	0.371982762660663	-9.61481635261773	-4.07631990764879	2.52293424743432	-1.20937441353813	2.42404740385776	-1.90107708848694	-5.56453694837593	-0.943393471362514	4.59013541098814	1.17093285833753	-1.61001740667461	-2.13480261641825	-3.53446357528819	-11.8573844422101	-6.99099490630068	10.425189948235	-1.50675240780789	-8.30012054398095	0.0630636682847558	-2.26252159437407	-11.3102890297797	3.0489334569247	6.88019740580598	-3.69816857445328	4.54699290596295	1.79469612812797	-10.4026276853219	-11.3229424657104	-1.45560387174247	-1.14218427901173	3.20097749263192	25.1300541610875	10.0233644248835	-1.42592535001818e-13	Day10
28.8021048945632	-13.0586071786012	23.4730527725892	1.6866283892711	-41.420412280619	-34.6240553979281	8.22958278313858	-2.16495664444034	-6.69563900559121	49.3117238106587	-16.3925878583341	0.653394354370683	-9.73141090333076	-0.622544847216669	8.54365981064676	-2.43397285494117	0.161202670741498	1.85710802457715	-1.1866878846086	2.47722409017255	-0.91917676105213	4.63103453419486	-0.557686488801542	-1.37163385375963	0.754141867676138	2.45554882107334	0.330059083318303	-0.76657997117707	-0.645141837705696	0.287253508665231	0.6173166552602	0.940691598855704	0.606581039538983	0.0859079546924764	0.189000035868356	0.205490945843443	0.0720965717996871	-0.0366750564576904	0.354482680190708	-0.217434009470366	-0.714100837058728	-1.32931426283234e-13	Day10
28.1805280827855	-14.5035643275672	22.8172502241114	-0.758966607715099	-15.2256296352868	-0.971305478871006	-0.478221250178412	2.37817289497938	-11.7635396135863	-9.56164300281776	3.21898401020594	-2.09510006011954	-0.158972257453616	-1.2505394905242	-6.43556467359276	3.31874460867844	-1.58677608287795	-3.33037337229217	-7.72104791905318	-1.92507567741559	-2.62805303079735	-6.75743893539104	-7.83543759501909	3.3906829180754	-4.50368457588287	-13.8926669263008	15.2231282426996	9.79367771717652	-6.87050958956592	7.85685966018223	-4.12141306872245	-3.93537137623635	7.15041868587723	-2.32265996342713	26.9491866455225	-1.13086401172554	1.46220680815829	2.33925158356815	-0.330133682397778	-6.9556334467432	-2.83084344403258	-1.097399081329e-13	Day10
43.8585156009881	6.13846186818425	25.1029170749537	-12.4289883397652	-7.27482356727549	3.77106123384702	3.94713416088096	3.45877824835195	0.267063191329175	-4.55054877774987	7.10124005663693	-1.1930709981487	-0.69622007961558	1.43126356624161	0.466635631569209	1.23084024391373	-8.5842511250311	1.50961035010945	10.7673406812449	-2.12983417365958	-6.56976482141322	-6.83412499782591	5.74359479513067	6.82957776546525	-2.00207571275453	14.7902036632148	-4.39624273616503	-1.37531069649074	-2.92710571417534	-6.08733271962086	3.40483369999477	-13.8360184956716	-3.95953839550243	19.1329473495175	6.51973908814798	17.1919042098813	-11.2374169785179	7.76477418012291	7.39047756263851	0.574673060259537	1.10560964710656	-1.07283539690917e-13	Day14
45.929594172488	4.6963540013631	23.838797113069	-11.1484924442309	-8.74356737554235	2.86814652739234	1.0034780962811	1.47523234420406	1.97721116717888	-4.73840860210988	6.53687171181381	-0.648853048474267	0.82717505887836	2.36844607183679	1.42368500406634	0.939818447791311	-10.5860730114913	4.18166085600656	3.94735913804005	-2.34852980232875	-0.877089351064513	-9.1371605579645	2.18709957359936	5.66321383240312	-2.48168689293869	14.1508026086214	22.5026355479963	-1.28973674070321	1.52889602973963	-6.65885421360005	4.38287139096878	-2.51134394723534	-20.7625733374477	-14.0520177877534	-6.15263314799502	-6.67891645577137	8.3861213773597	-6.20633644631714	-2.43658604769205	-4.39471350451801	0.105975965316873	-1.44957830461312e-13	Day14
43.4693773978948	3.13908651860491	23.8645038022564	-9.83840624047947	-5.76453512080865	6.20544512308644	-0.993681568709373	4.51090619506724	0.555777807749086	-5.01192239642451	4.56662673508369	-1.14897587001897	-4.20429187593364	3.18300660081663	5.43993734678991	0.502382479477922	-5.01820358790214	3.42641627026435	4.50553359077969	-3.22764581360743	2.51818849570099	4.47962360793698	5.29089103406805	-6.4421855352669	2.0013272390192	0.285767278129829	-4.08047217501672	6.82033257468884	13.2448917655394	-2.11089521926349	-14.7928634543462	3.52498131562374	-2.25742883055345	4.79208305228386	0.964274803223129	-25.1286296347131	-17.5074671435638	8.96857299797028	-3.95791092179559	-0.698307722112622	2.52703552813538	-1.33977247698813e-13	Day14
43.0615500175579	-0.341261038505492	19.9823684186669	-5.569805475743	-6.99396595838002	10.6511090152731	-7.03421690124607	0.140592141308108	-0.526182804209284	-9.67636628051697	2.42412843058021	-1.11386442508385	-4.49276067680819	4.87959494571362	16.9691177198815	-0.559139558449458	-6.53854943862483	2.68377140813555	-1.33678996706059	-4.81189086807486	0.299225482824071	8.05462652960961	1.79220105924913	-23.3623011086667	-15.3441471962776	-11.2187560913237	9.74058139508948	-5.78915262576762	-9.12465462877599	3.40667169974133	-2.42989376338732	14.5276143898383	-2.98208728826188	11.1606757861916	-8.30791184075405	8.46287112832827	3.99883299724147	-0.7063601880851	2.57224269081872	2.58949491967166	-1.93031702583391	-1.39294120942574e-13	Day14
45.0151692950364	1.98416969385832	19.2314714553648	-9.06347758463304	-9.30600569663549	13.2074222322706	-5.98808029440853	2.68788370700822	-0.230540879060383	-4.03947996134725	6.9040887678552	-0.80043133533036	4.5475064071972	5.24443199968269	14.7333845337655	0.0530267815361723	-4.7623445237938	1.97790949296331	8.75140622572457	-4.31671234752134	-0.42707207551412	-2.37778067194321	-4.06434176108344	-0.390123895060093	-5.56321216500105	16.1353935532305	-12.8474600799532	10.5355103802116	5.06226894006237	-3.91549127047257	6.06780582237039	11.3636661995666	22.6412167905857	-12.2331773274245	3.84122299277488	2.89973865111748	7.83758408167329	-4.98279213837192	-0.648261782309885	1.55463022211491	2.53981326839121	-1.32034791086588e-13	Day14
49.97234787986	-0.904794449125414	9.37173713894443	-1.17778775219831	-14.8325035762649	10.1027197441286	-18.5820549205845	0.254282321013059	11.4251627678397	-1.83265240313371	6.21747581863813	-2.33524676459426	27.4277013622824	8.04323378141138	24.2816090131899	-5.77245426015741	13.0500724153119	-5.95924778748084	-8.64220721239934	10.207239597291	16.9415647571493	13.0927963993914	-4.19855896623833	12.4111954531356	9.59215046413892	-5.60702761869675	-1.01740845385283	0.508506496543503	0.0311978668423632	-0.534795859201943	1.29051899117622	-6.83481942794808	-6.25309968242133	1.69872212827357	0.946337403011394	2.77541553598003	-0.24791671762058	-0.771833289894537	-0.909510589486636	0.393979186614286	-0.927768350727518	-1.43623828108286e-13	Day14
50.9702889338308	11.7033292787273	12.9290872789663	-10.3776041587718	13.1740170739181	10.4069074608263	-0.210725215810621	-4.81597905686312	9.42630527764891	0.694773873165129	-5.0499703509551	1.23759696822962	-11.1944031968174	0.352232774430585	6.24384650542069	1.19744804166856	-4.31806454636514	3.55610325421784	7.87250599643728	-3.94567120104976	-0.201152960720287	5.6193867589455	8.12611239246877	-10.5314544360894	10.0520368485009	-10.151249228452	-0.0770849839666507	-21.8818104203659	-2.98481311265847	-3.99258497923537	7.69481770623989	-20.7228986692206	12.3042845555922	-9.67442236676861	3.70992284110205	-4.89191536499429	1.22070155169872	-0.933344093152342	-1.70435829214672	-2.46706092473681	-0.946667677190403	-1.39886366379294e-13	Day21
57.9399991633057	13.6127482894572	-1.42215057250099	-2.20336095545395	4.93443107829578	1.11613110376961	-14.8110904896782	-10.6369111500562	20.3054401425863	3.65159578920668	-11.3882268092374	1.57384955757203	6.49353576260163	-2.1869879408729	-0.825355160220618	-6.62323469005368	12.7241410055468	-4.2872769699389	-19.7748911196456	4.68157279666703	-10.8542633162953	-18.4067625803709	28.6707368769051	0.01860039592124	-10.8508815875907	2.26757531986512	-2.28077179508912	0.0202551306137374	1.00812668655884	2.31185466668601	-4.09302390903108	0.801151576929151	3.15120762018867	0.0520712011251781	0.769894406837074	-1.0390268510182	0.272533447875519	-2.02208574598722	-2.29814953550687	-0.424936547836636	0.326916658889943	-1.5571658545932e-13	Day21
54.1690519886973	14.0548092490949	12.3360930423761	-13.1289107030233	15.5427432758545	13.7722452938625	2.93476686077262	-4.22922753007878	11.2438025234154	10.2834837822252	1.61772300090169	2.50613277130199	-9.64526361678717	-2.80151907567622	-3.89550315220872	5.1174502611804	0.228964947878507	7.5026166902194	8.82880828312759	-7.90900725729501	-2.28949104711492	4.01964839645953	9.03478749592211	4.51900176076104	15.283923059183	-7.71979378171529	-10.3012880927354	21.9657063126995	-16.4250169323359	11.2621116303682	-0.691578692406776	2.74276203795064	-9.1767209175034	-2.79773495397336	-4.09478567838063	2.12170953850272	6.1212483719	1.11483148322242	1.27032138139478	-2.7565617247102	-2.10590457444617	-1.43494591209326e-13	Day21
58.7804411899649	15.0992626591629	4.89549559252606	-4.95521768135478	9.6305326509692	4.30397311116867	-10.2560137604466	-12.5525734501756	20.7932976186297	5.88296631737637	-9.12694391102823	0.763937804069005	3.41379999774465	2.34079416086701	-16.2505899984564	4.40611953815335	1.39684018846169	-1.80597130571726	19.1877052586216	33.6838682831896	-2.86794280174477	-3.64933097592386	-17.4729052656608	-8.34346890031135	-6.4558374024548	-1.63965508579243	0.197731154009323	1.0100671279192	0.190022698342088	-0.260990584270833	-0.41759723837582	2.2870431001413	-1.99880020013768	0.0852840379262095	1.56461737427103	-0.781034353014007	-1.18601890269654	0.521778629021096	-0.486946330788991	1.13347266824999	-0.32487872185117	-1.29058222442247e-13	Day21
54.0966694718985	15.7621270815518	9.69135792786623	-11.0567771986374	9.83461851428508	5.36688342532444	1.21610446054858	-13.8342391902755	10.9336272002894	0.826239151856928	-8.71089663650187	0.373939572993996	-9.97317708679286	-6.24454268629739	-9.10084751691272	4.43749836487769	0.083206159880825	-4.036814689469	-5.78109694060837	-8.46207300805989	4.00401154320084	1.79606846506851	-2.92206219695057	7.62559471651408	15.9168211187073	-3.8324149803735	17.5687771176924	1.56832629028159	21.3436907574457	0.415977586129171	8.50906062743262	11.7972445116191	7.73464073514605	8.0042479802635	-2.7632346999356	8.98402416352547	-4.2719539414501	-3.22196097671609	-0.57333615568313	3.36814507225321	2.18148493197848	-1.58889177856447e-13	Day21
53.0267148596887	15.9086633799442	8.4317422616869	-9.04920468894005	12.5092038528565	4.8317611771414	-0.433732211103733	-15.0606676182134	10.7654406202838	-0.548284463865501	-9.03628217168763	-1.61779036675724	-10.4433296252762	-9.50182474888992	-8.27540334289551	10.0711802171363	7.39878511966711	-0.519285758144568	-18.3033816086682	-15.8527012178021	7.0313867167643	11.98272650977	-19.166810152972	5.35961957984698	-13.9117211489095	13.3582457463167	-9.03197619452371	-7.22525850499414	-6.3831990484626	-3.25524895465968	-7.5078842182005	-2.80571957233374	-3.93301502396827	-0.752763507291709	1.6425930224468	-2.60429361658378	2.6460941575514	3.22942950037707	-0.110113091970084	-0.58510433645288	-1.28512433154725	-1.48905627411766e-13	Day21
59.4092094478744	34.580016102847	-22.0760205687295	-5.99437245418815	17.572392931431	-8.12538258282104	1.20037296237468	-0.982890641798793	-10.4599033699948	-2.04814041333137	0.126986628460402	-7.07721281091118	-2.74448311169275	-4.93975411054757	-3.19359824407993	-41.2320948138786	-10.4018814298043	26.412443697057	-7.86834010215724	5.48680076596057	4.9125071873524	-0.276250141923395	-5.8333208325819	1.87754844858595	0.43728616319819	-0.964697051244557	-1.37572571715274	1.32810820991375	0.444567065643466	-1.23066701453132	0.102923587787393	0.432211102351803	0.594267326198033	0.447483910096794	1.41291057547968	1.35432786378621	0.560271552317661	1.38544870447077	0.513217417776167	-0.50582718821037	-0.243113363683993	-1.37064621805183e-13	Day28
