Protein_Group	Genes	P_value	treatment_estimate	control_estimate	log2FC	p.adj
Q8IVS2	MCAT	1.21734389323066e-06	12782.8308919271	291.869689941406	5.44780466975305	2.77742625938713e-06
Q8TAD8	SNIP1	1.21811690470966e-06	14964.4718424479	1157.17944335938	3.69161066036853	2.77742625938713e-06
Q9H307	PNN	1.21688668875634e-06	67156.6197916667	2957.09279378255	4.50479040179982	2.77742625938713e-06
Q9Y224	RTRAF	1.21673278028268e-06	189590.901041667	7879.43627929688	4.5884704141526	2.77742625938713e-06
Q14444	CAPRIN1	1.23092270399754e-06	479186.989583333	10025.9596354167	5.57863261317646	2.80432799339538e-06
O43314	PPIP5K2	1.24120880082184e-06	3291.17663574219	598.766138712565	2.45613147854866	2.82099687720808e-06
P84103	SRSF3	1.24127915753588e-06	529476.026041667	156918.725260417	1.75453864779851	2.82099687720808e-06
Q8NI77	KIF18A	1.23947425770152e-06	11426.7630208333	90.2849324544271	6.96782431096074	2.82099687720808e-06
O60762	DPM1	1.26208709232193e-06	31351.23046875	7182.53479003906	2.12575623840072	2.86594654569678e-06
Q7L0Y3	TRMT10C	1.26658402843452e-06	20052.3326822917	909.495620727539	4.46097418634007	2.87381412808615e-06
Q69YL0	NCBP2AS2	1.29012013223169e-06	2563.5801188151	296.515869140625	3.10712145934984	2.92483261248619e-06
Q96AE4	FUBP1	1.3046497909614e-06	1086030.96875	6815.67590332031	7.31578113540784	2.952963429298e-06
Q9NR30	DDX21	1.30364885320456e-06	48375.8444010417	2854.13110351563	4.082657945035	2.952963429298e-06
P41252	IARS1	1.31449126413081e-06	140355.432291667	1451.00574747721	6.59489392855021	2.97040883063325e-06
Q8NBI5	SLC43A3	1.3135019181488e-06	5422.55794270833	317.594258626302	4.08918139042494	2.97040883063325e-06
Q08211	DHX9	1.3190718250947e-06	410960.203125	19255.3569335938	4.41559199796441	2.97834222308486e-06
Q13616	CUL1	1.3299057459769e-06	3626.78727213542	130.10785929362	4.78986605106453	3.00037082398678e-06
P16298;P48454;Q08209	PPP3CB;PPP3CC;PPP3CA	1.33446487830988e-06	10319.9614257813	971.768636067708	3.40719705373543	3.00776053527529e-06
P26196	DDX6	1.33750270929267e-06	59724.984375	1883.07596842448	4.98640552864953	3.00776053527529e-06
Q99570	PIK3R4	1.33710046726086e-06	2635.58888753255	224.20322672526	3.5488259453363	3.00776053527529e-06
Q9NYF8	BCLAF1	1.33578259453169e-06	53491.5716145833	1985.07596842448	4.75131887869611	3.00776053527529e-06
P16402	H1-3	1.36182421415413e-06	232300.786458333	20407.5437825521	3.5087488883558	3.05751500984282e-06
Q10472	GALNT1	1.3614101610521e-06	11767.0146484375	2714.40856933594	2.11550715558506	3.05751500984282e-06
P47897	QARS1	1.38091293295286e-06	206585.557291667	2129.42808024089	6.59945223719495	3.09787397690634e-06
Q9BYG3	NIFK	1.38637482937069e-06	12137.5568033854	476.106959025065	4.66902150774949	3.10762280593238e-06
O95470	SGPL1	1.40281894297305e-06	23195.5735677083	2034.39048258464	3.51047201863592	3.13438839264605e-06
Q6ZUT6	CCDC9B	1.40167195363249e-06	15154.1993815104	599.497319539388	4.65741601808626	3.13438839264605e-06
Q96T60	PNKP	1.39986540774186e-06	12729.12890625	1395.13822428385	3.18862000716336	3.13438839264605e-06
Q9H089	LSG1	1.40267647701876e-06	33012.1966145833	1630.84202067057	4.33842583668686	3.13438839264605e-06
Q13895	BYSL	1.40430587832879e-06	12000.8733723958	770.202545166016	3.95988577978398	3.13519451905962e-06
Q14103	HNRNPD	1.40788199574215e-06	715854.479166667	8920.06713867188	6.32630623637254	3.14065983665557e-06
Q9UNQ2	DIMT1	1.4108719092926e-06	57687.154296875	2520.23258463542	4.51604897851523	3.14480976418783e-06
O43290	SART1	1.42722072928116e-06	58944.8626302083	2899.62491861979	4.34493042282479	3.17870600825499e-06
Q9HD42	CHMP1A	1.4297693281413e-06	5884.80289713542	2151.4633992513	1.4510053890437	3.18183677821373e-06
Q6P2Q9	PRPF8	1.43190971705774e-06	98633.5481770833	4223.92097981771	4.54508216965479	3.18405483409643e-06
Q09472	EP300	1.43785350319353e-06	18279.3538411458	5682.4384358724	1.68537915510699	3.19471999432626e-06
Q9ULW0	TPX2	1.44471475813655e-06	6696.80143229167	1580.23981221517	2.08241600646722	3.20484931207343e-06
Q9Y5Y5	PEX16	1.44411705766833e-06	5735.20808919271	344.775787353516	4.0519370779784	3.20484931207343e-06
O75534	CSDE1	1.45654040820049e-06	142334.911458333	1375.86778259277	6.6917557272555	3.22651404484867e-06
Q9P2J5	LARS1	1.45679890602542e-06	104935.451822917	2726.51064046224	5.2657735312971	3.22651404484867e-06
Q9H0U6	MRPL18	1.46100646639409e-06	10665.6318359375	967.263381958008	3.46142608849922	3.23326073326005e-06
Q9UBB9	TFIP11	1.47258133800419e-06	8488.83121744792	792.438385009766	3.41937583128315	3.25628788324359e-06
Q8NE71	ABCF1	1.48122637871224e-06	92414.2786458333	3892.81400553385	4.56885989713308	3.27280495105944e-06
P50552	VASP	1.4872001086791e-06	5104.25785319011	365.943857828776	3.79806995829993	3.28339817808296e-06
Q9Y448	KNSTRN	1.49263724645427e-06	16413.7589518229	647.784670511881	4.66102212934699	3.2927908828278e-06
A0PJW6	TMEM223	1.49702166601383e-06	3418.09541829427	689.913024902344	2.30661665680915	3.29984823292359e-06
Q8NE86	MCU	1.51142792357596e-06	4790.51875813802	850.259104410807	2.49251166344384	3.32896783167364e-06
O43776	NARS1	1.51536994138754e-06	12185.8785807292	2039.39771525065	2.5782879751302	3.33501179195486e-06
Q15020	SART3	1.524900692514e-06	19679.77734375	377.582560221354	5.69996213454376	3.3506894459029e-06
Q9NVV4	MTPAP	1.52402480584898e-06	17396.4799804688	660.525919596354	4.71685392454794	3.3506894459029e-06
P62750	RPL23A	1.52965909492109e-06	415762.104166667	32984.6266276042	3.65584884844838	3.35849441660908e-06
O75643	SNRNP200	1.53107325079801e-06	102862.356770833	3791.35465494792	4.76147741474377	3.35895029962306e-06
Q9NZB2	FAM120A	1.53619594944989e-06	57020.1412760417	3640.54288736979	3.96884987243143	3.36753505769172e-06
P35250	RFC2	1.5445418658815e-06	97552.5338541667	4718.31368001302	4.36953037443577	3.38316644737537e-06
Q14997	PSME4	1.55001055678662e-06	12055.3103841146	2008.25792948405	2.58493411543001	3.39247593560845e-06
P52701	MSH6	1.56299813325499e-06	13956.1603190104	1271.32672119141	3.45536098201614	3.41821429927878e-06
P36957	DLST	1.56711368385353e-06	41492.7428385417	12747.8999023438	1.70248626549752	3.42452472201587e-06
P11387	TOP1	1.59436821945208e-06	66368.90625	2720.2255859375	4.60817903488617	3.48134990035654e-06
Q14669	TRIP12	1.59705780135952e-06	6072.90673828125	1540.75334676107	1.97781523581941	3.48448974842076e-06
Q8IXM3	MRPL41	1.60497248209884e-06	12163.0673828125	2083.58766682943	2.54467315469448	3.49694240475512e-06
Q96A33	CCDC47	1.60527744011388e-06	80210.646484375	6055.45768229167	3.72724760253965	3.49694240475512e-06
Q13283	G3BP1	1.61588545149854e-06	1371500.16666667	39502.4775390625	5.11763132620409	3.51729874665515e-06
P39748	FEN1	1.62661366524059e-06	332866.307291667	11873.9893391927	4.80894472498679	3.53788472189829e-06
O75494	SRSF10	1.63377946752915e-06	29323.6106770833	1882.43334960938	3.96062587081649	3.55069636034439e-06
Q9H9A7	RMI1	1.6401462021591e-06	2432.79079182943	597.836174011231	2.0223789825605	3.56175275102257e-06
P25054	APC	1.65866472109653e-06	3700.66182454427	58.8231252034505	5.95093621460203	3.59710990714858e-06
P61421	ATP6V0D1	1.66096993753988e-06	4445.52132161458	812.57292175293	2.45000904459583	3.59710990714858e-06
Q9BXS6	NUSAP1	1.66288809285209e-06	54545.9147135417	2889.00301106771	4.23832824712372	3.59710990714858e-06
Q9NX24	NHP2	1.66167221959679e-06	12873.6681315104	751.553146362305	4.09648590255642	3.59710990714858e-06
Q9P031	CCDC59	1.66007597410024e-06	2426.64461263021	154.144630432129	3.96727716708512	3.59710990714858e-06
Q9UDY2	TJP2	1.66788313361676e-06	8497.67724609375	738.722971598307	3.5220115655597	3.60511385402877e-06
Q9Y5Q8	GTF3C5	1.66932565260264e-06	5588.86751302083	603.040283203125	3.20983930495567	3.60543259646683e-06
P15880	RPS2	1.67243275669178e-06	1092363.04166667	73030.0338541667	3.90279894452885	3.6093432516511e-06
P46734	MAP2K3	1.67408053292436e-06	2185.25783284505	99.290771484375	4.445542745734	3.61010085488878e-06
P52434	POLR2H	1.68390681777921e-06	13883.0926106771	410.157928466797	5.07749252056393	3.62848032561712e-06
Q08379	GOLGA2	1.6857774188596e-06	45237.8723958333	1331.21710205078	5.08562996629382	3.6297017278462e-06
Q15006	EMC2	1.69547683542332e-06	27824.5865885417	2297.72005208333	3.59745756816668	3.64776469074074e-06
P05783	KRT18	1.70711250887914e-06	1457477.64583333	685557	1.08812312410341	3.66996233569075e-06
Q96HY6	DDRGK1	1.72044923882381e-06	29795.0904947917	1715.02076212565	4.11793571605195	3.69577984636226e-06
O43390	HNRNPR	1.73193194043191e-06	34291.9524739583	1614.1942952474	4.4080904236414	3.70899886320188e-06
P46063	RECQL	1.73095895748458e-06	252438.541666667	9214.35986328125	4.77574787913463	3.70899886320188e-06
P51572	BCAP31	1.72897384646307e-06	17274.1751302083	3436.93542480469	2.32900246938599	3.70899886320188e-06
Q96DH6	MSI2	1.73154569429832e-06	38691.4593098958	1449.11824544271	4.73777269305455	3.70899886320188e-06
Q9UHQ9	CYB5R1	1.73760316853382e-06	6751.79801432292	872.848693847656	2.94981634021079	3.71828379800012e-06
P78316	NOP14	1.75242025697399e-06	4461.23815917969	53.6927541097005	6.34995064460182	3.74711059555729e-06
Q99755	PIP5K1A	1.75701494065183e-06	30099.1839192708	422.60208384196	6.15087087497207	3.75405187626608e-06
P49959	MRE11	1.76831638179148e-06	5302.04158528646	96.8607889811198	5.75967326122565	3.77240828115517e-06
Q9NWT1	PAK1IP1	1.7675850465346e-06	11508.6652018229	408.923973083496	4.81122034245659	3.77240828115517e-06
Q14258	TRIM25	1.78591248520869e-06	97600.1783854167	1338.64004675547	6.18696647026567	3.80702937122587e-06
P00403	MT-CO2	1.78945512121077e-06	18045.7154947917	2654.97279866537	2.76434406939318	3.81166263003119e-06
O15042	U2SURP	1.8143152666921e-06	45002.1119791667	3184.31337483724	3.82048549107901	3.86166185204191e-06
Q9NQT4	EXOSC5	1.82487548700051e-06	8899.28865559896	289.204015096029	4.93855063718523	3.88117139481238e-06
O60333	KIF1B	1.82841201821922e-06	11785.6634114583	897.553848266602	3.71328419579626	3.88276053296897e-06
Q9BVP2	GNL3	1.82790081108109e-06	22320.6162109375	1497.35196940104	3.89692839250064	3.88276053296897e-06
Q9NPF5	DMAP1	1.8678731742298e-06	4610.8418375651	622.984970092773	2.88544699438803	3.96353575995103e-06
Q9GZT3	SLIRP	1.87341300825215e-06	253630.559895833	7123.79614257813	5.15373603995748	3.97226337774105e-06
O00411	POLRMT	1.89234253521495e-06	13883.1824544271	1459.6987508138	3.24860773834648	4.00934674127733e-06
P19338	NCL	1.8945307855592e-06	2275591.89583333	57580.2161458333	5.30449977828737	4.01093057566298e-06
P19387	POLR2C	1.90114695193746e-06	2963.93200683594	42.2009785970052	6.10030454913065	4.01948941546187e-06
P42166	TMPO	1.90146104890923e-06	7086.0029296875	2650.36991373698	1.41823409580937	4.01948941546187e-06
Q12906	ILF3	1.93760201913839e-06	205680.5	4832.20251464844	5.41128176620159	4.09028114246664e-06
Q9NTJ5	SACM1L	1.93788822805801e-06	4626.03096516927	383.808675130208	3.58756169422775	4.09028114246664e-06
Q8TEQ6	GEMIN5	1.94913984881516e-06	119207.30078125	2120.56182861328	5.8122020616326	4.11091313568289e-06
P78346	RPP30	1.95130661136063e-06	16613.3313802083	997.379440307617	4.05660936281312	4.112367604866e-06
O95168	NDUFB4	1.95513471305549e-06	22727.185546875	5372.48832194011	2.0804881813501	4.11731848800793e-06
P07910	HNRNPC	1.97703114354697e-06	208563.106770833	44644.771484375	2.22388853305507	4.16028322270201e-06
Q92665	MRPS31	1.98075358703734e-06	12872.9182942708	592.983322143555	4.43777291616985	4.16496826760721e-06
Q8WY91	THAP4	1.98667134434684e-06	2481.33683268229	155.425526936849	3.98756972022606	4.17425888502762e-06
O95391	SLU7	2.00268299707555e-06	4120.64994303386	534.60829671224	2.94362169549515	4.20472810245725e-06
O95707	POP4	2.0048784051567e-06	11535.6466471354	91.3978169759115	6.96402439686762	4.20581599369942e-06
Q7Z460	CLASP1	2.0062225717072e-06	19710.0556640625	1004.54967244466	4.29287559556865	4.20581599369942e-06
Q96IZ0	PAWR	2.01283042311345e-06	7469.77783203125	1998.21005249023	1.90163527390239	4.21649352742502e-06
Q6P1X5	TAF2	2.02056011136434e-06	8730.93131510417	740.019719441732	3.5585517121033	4.21998450865591e-06
Q92626	PXDN	2.01939818183779e-06	27814.5143229167	3152.7090250651	3.14071645245502	4.21998450865591e-06
Q99700	ATXN2	2.01610199871981e-06	28520.623046875	1346.02332560221	4.40415876007895	4.21998450865591e-06
Q9BTX1	NDC1	2.0189578251947e-06	4034.94384765625	512.089314778646	2.97526670991304	4.21998450865591e-06
Q8TAA9	VANGL1	2.03983121969707e-06	4244.7363688151	624.068639119466	2.76358842726806	4.25703906719388e-06
O00303	EIF3F	2.04623364987932e-06	163150.7265625	1178.47452290853	7.11191734584174	4.26720185862474e-06
Q9NNW5	WDR6	2.07518874292444e-06	7595.19099934896	1511.01387532552	2.32861486639512	4.3243454044174e-06
Q9BQ75	CMSS1	2.07796621571448e-06	17465.5572916667	797.8531443278	4.45043855442415	4.32689449854084e-06
Q9H8Y5	ANKZF1	2.07966772600278e-06	6750.75887044271	625.108952840169	3.43056405257362	4.32720100836452e-06
Q16576	RBBP7	2.08881998471996e-06	2569.61905924479	183.822682698568	3.79734076859526	4.33328974475437e-06
Q96GE9	DMAC1	2.08877134925512e-06	3247.49491373698	354.814951578776	3.19012822612182	4.33328974475437e-06
Q9UHR5	SAP30BP	2.08697799672399e-06	9002.44498697917	1806.11295572917	2.31663019190257	4.33328974475437e-06
Q9Y4P3	TBL2	2.08508216380333e-06	35856.4573567708	3696.25862630208	3.27770508608145	4.33328974475437e-06
O15260	SURF4	2.09369052604766e-06	15032.2652994792	2086.62218221029	2.84812989199673	4.33714197740441e-06
Q14692	BMS1	2.09379267874695e-06	2933.10432942708	315.026471455892	3.21431107449484	4.33714197740441e-06
P08240	SRPRA	2.10056760660695e-06	84527.1354166667	3171.62278238932	4.73566665509845	4.34794068163103e-06
Q10570	CPSF1	2.10493211278603e-06	6955.3349609375	42.934321085612	7.3066277845182	4.35373774293931e-06
P18859	ATP5PF	2.10769987169842e-06	36202.49609375	9763.79500325521	1.8904275094418	4.35622601544796e-06
O95782	AP2A1	2.13310910894337e-06	36334.6363932292	2488.55651855469	3.86738479578078	4.40547163152695e-06
P62318	SNRPD3	2.14233442647879e-06	728760.53125	20044.2976888021	5.18410907877155	4.42124465775905e-06
P20585	MSH3	2.14814875725564e-06	11685.8414713542	2150.84951782227	2.44111252647951	4.42688820850961e-06
Q13243	SRSF5	2.14824927072431e-06	81137.7877604167	3198.93973795573	4.66425732638681	4.42688820850961e-06
Q68CQ7	GLT8D1	2.16512422790887e-06	4294.01977539063	762.006342569987	2.49256188052731	4.45177684674911e-06
Q9BWG6	SCNM1	2.16365176795877e-06	4431.82271321615	1078.80253092448	2.03713266681921	4.45177684674911e-06
Q9HAF1	MEAF6	2.16360922158486e-06	5753.37076822917	854.72651163737	2.74918575260175	4.45177684674911e-06
Q08945	SSRP1	2.19591271478696e-06	23228.9990234375	5190.8866780599	2.16159618786549	4.51174981399771e-06
Q01813	PFKP	2.2042496998688e-06	4401.27473958333	1272.12562052409	1.78954665314202	4.52553920681028e-06
P02461	COL3A1	2.21166274861689e-06	5049.27266438802	932.211486816406	2.43579961552397	4.53407149642814e-06
Q9UKL0	RCOR1	2.21038246952286e-06	2427.88932291667	1020.46169026693	1.24906755972684	4.53407149642814e-06
Q7KZI7	MARK2	2.22414313993126e-06	17477.2189127604	705.229207356771	4.62919533444882	4.55630206149274e-06
Q13751	LAMB3	2.23343737093178e-06	10024.7788085938	2460.15275065104	2.02616429864402	4.57197767696623e-06
Q92747	ARPC1A	2.24463143250541e-06	4067.37084960938	1401.03084309896	1.53657844966283	4.59151646443429e-06
Q9P270	SLAIN2	2.25350933999213e-06	28516.1559244792	1382.85335286458	4.36501654106466	4.60629221919095e-06
Q15650	TRIP4	2.26123838417371e-06	36054.2711588542	520.987248738607	6.1100118031801	4.61869967831226e-06
Q9UG63	ABCF2	2.26464575041207e-06	27006.1611328125	1496.60021972656	4.17256412163486	4.62226815919882e-06
O95714	HERC2	2.26829808628775e-06	9288.98958333333	1957.73783365885	2.24559736123958	4.62633104192314e-06
Q8IUD2	ERC1	2.27525608146344e-06	28360.630859375	1362.30920410156	4.37870491102126	4.63712513235301e-06
P48729	CSNK1A1	2.29276122623512e-06	30481.2799479167	2348.17346191406	3.69769833436228	4.66938350683143e-06
P08047	SP1	2.30831520372864e-06	4801.77018229167	50.3079223632813	6.54824093915391	4.69762392337759e-06
P31930	UQCRC1	2.32351636917409e-06	3303.98107910156	396.958028157552	3.05351723917797	4.72510560393035e-06
P30876	POLR2B	2.33358800325295e-06	11049.0260416667	2544.01703898112	2.11817198305034	4.73211448846739e-06
P56270	MAZ	2.33376192265292e-06	17407.3279622396	793.351114908854	4.45377411416809	4.73211448846739e-06
Q86TG7	PEG10	2.33260834707826e-06	11727.0867513021	805.559127807617	3.86192055326635	4.73211448846739e-06
Q93096	PTP4A1	2.32999314090254e-06	5545.03470865886	386.108581542969	3.84038629563043	4.73211448846739e-06
Q9H694	BICC1	2.34639893257563e-06	5004.90409342448	414.954182942708	3.58884589325523	4.75427556644144e-06
Q13247	SRSF6	2.35395804381496e-06	159583.033854167	12085.3170572917	3.72286068029385	4.76463499834542e-06
Q9NP64	ZCCHC17	2.35493453941211e-06	98569.6158854167	3320.7861328125	4.89111190784363	4.76463499834542e-06
P43307	SSR1	2.36556082942611e-06	50996.439453125	4664.97021484375	3.45014751928617	4.78265893182447e-06
P24534	EEF1B2	2.38169783638857e-06	268090.3984375	7271.78381347656	5.2040680481824	4.81179011357459e-06
O43819	SCO2	2.4073854579594e-06	8279.06502278646	105.102315266927	6.28593980659917	4.86016034442274e-06
O60507	TPST1	2.42193920769929e-06	3283.95617675781	38.6300837198893	6.37269504970903	4.88599909727161e-06
O60292	SIPA1L3	2.43822473098791e-06	2839.63952636719	284.127604166667	3.31602817733911	4.91529156485905e-06
Q13242	SRSF9	2.44294281526687e-06	125560.990885417	4517.44641113281	4.79641769670851	4.92123936157958e-06
P11047	LAMC1	2.45062512814798e-06	4655.59431966146	773.729120890299	2.58720147528402	4.93314559418942e-06
Q15427	SF3B4	2.45254617031701e-06	90115.30859375	4739.42838541667	4.2486828644534	4.93344547555098e-06
Q8IVF2	AHNAK2	2.46474340761578e-06	75096.8704427083	2764.87915039063	4.76294275941271	4.95440118902694e-06
O75828;P16152	CBR3;CBR1	2.47430822748144e-06	10700.4001464844	1223.71030680339	3.12715230854366	4.970039037019e-06
P51991	HNRNPA3	2.47918057757786e-06	101003.63671875	3057.87129720052	5.04526402269793	4.976235564511e-06
P06746	POLB	2.48479143726997e-06	8503.21647135417	279.860458374023	4.92008323537223	4.98390443901989e-06
Q9Y3B4	SF3B6	2.49012684177218e-06	71349.3678385417	4703.61966959635	3.92275064478811	4.99101017098182e-06
Q5SNV9	C1orf167	2.50831687969072e-06	15422.3020833333	122.819305419922	6.96063805040888	5.02000510988804e-06
Q75N03	CBLL1	2.51000255494402e-06	13753.8922526042	127.71645228068	6.73949967076165	5.02000510988804e-06
Q9H0D6	XRN2	2.5094263087751e-06	46794.021484375	2109.08494059245	4.4709512391248	5.02000510988804e-06
O15371	EIF3D	2.52704261340116e-06	228707.125	2070.23292032878	6.78686770021715	5.05029941786781e-06
Q3T8J9	GON4L	2.52877779759617e-06	4652.03141276042	611.422515869141	2.92526160864243	5.05029941786781e-06
Q5RI15	COX20	2.5347995728947e-06	16278.4622395833	4843.12215169271	1.74865727019259	5.05869678203501e-06
P25205	MCM3	2.53875868876507e-06	21511.0797526042	4156.05115763346	2.37144753559823	5.06296861713606e-06
Q9H9L3	ISG20L2	2.54931146362675e-06	8770.19010416667	133.112945556641	6.03108770662586	5.08037445578875e-06
Q9NY12	GAR1	2.55396624262724e-06	26642.5686848958	1244.4657796224	4.41897589560329	5.08601002823622e-06
Q9NXW2	DNAJB12	2.58297880438246e-06	4224.34187825521	1082.39331817627	1.9631694993717	5.14010935768461e-06
P51970	NDUFA8	2.60322886014373e-06	6309.39632161458	1580.40303945541	1.99629687318968	5.17670653331438e-06
O14802	POLR3A	2.61323400948077e-06	11714.1756184896	383.619700113932	4.92867895931932	5.19289327794037e-06
Q15629	TRAM1	2.62247332558942e-06	52743.1725260417	4090.0820719401	3.6884299677855	5.20753619004348e-06
P31942	HNRNPH3	2.62497788433424e-06	130177.802083333	2643.614112854	5.62128242312729	5.20879431930614e-06
Q5JVS0	HABP4	2.63316159305219e-06	10814.5813802083	1982.76455688477	2.44666510662068	5.22131187682143e-06
Q9H078	CLPB	2.68822768241555e-06	18327.96484375	1030.14177449544	4.15173198488268	5.32670880273657e-06
Q01844	EWSR1	2.70931321867385e-06	1058013.71875	59707.69140625	4.14727357355463	5.36467140881081e-06
Q53SF7	COBLL1	2.72805780607844e-06	2293.71427408854	125.370513916016	4.18195390406389	5.39794806831725e-06
Q5EB52	MEST	2.73056623890928e-06	17155.2783203125	954.111729939779	4.16683921061135	5.39907415420699e-06
P18583	SON	2.77527321943825e-06	7752.62076822917	727.593266805013	3.41149852713992	5.48357746126052e-06
O15446	POLR1G	2.77919754017048e-06	61987.8352864583	557.488669753075	6.794313300871	5.48743684527277e-06
Q96SB4	SRPK1	2.79635689748784e-06	19776.6023763021	763.58624013265	4.69297154494163	5.51740439589379e-06
Q9HCH0	NCKAP5L	2.80475014987835e-06	4453.92708333333	932.094701131185	2.25498252466913	5.5300456212899e-06
Q8TA86	RP9	2.82408804997997e-06	14789.1915690104	4761.53556315104	1.63474142087943	5.56423293074611e-06
Q9UHB7	AFF4	2.87817091446191e-06	20617.6331380208	1396.78967285156	3.88265952573932	5.66678064063787e-06
O43251	RBFOX2	2.88108126748027e-06	31756.6695963542	2029.72859700521	3.96699027707715	5.66850194251949e-06
P18615	NELFE	2.89095975443628e-06	26258.08984375	516.088846842448	5.66620597286258	5.68046102975594e-06
Q96HW7	INTS4	2.89124040199862e-06	3085.35896809896	42.549441019694	6.14664033902631	5.68046102975594e-06
P18621	RPL17	2.89555617799849e-06	513384.375	46155.2701822917	3.47544083592305	5.68492834946953e-06
P09012	SNRPA	2.91247489498243e-06	30507.3014322917	565.287129720052	5.75147701827349	5.71411565019809e-06
P61218	POLR2F	2.92020010171838e-06	33335.4348958333	1134.76098632813	4.87532538280662	5.72523738252392e-06
P62854	RPS26	2.9356575416579e-06	332045.890625	34719.5149739583	3.2575223929108	5.75149232651345e-06
Q7L2K0	TEDC2	2.94102790125779e-06	3370.52893066406	274.60492960612	3.61230141040614	5.7579617982431e-06
O75127	PTCD1	2.9445348072475e-06	29222.7809244792	993.761037190755	4.87659966431894	5.7607764605601e-06
Q12857	NFIA	2.95866790409481e-06	54230.53515625	10054.5628255208	2.43111157339344	5.78436196980334e-06
Q9BW19	KIFC1	2.96824888760302e-06	50063.4192708333	1609.65496826172	4.95803744811003	5.79902098462233e-06
Q969M3	YIPF5	2.99242848298369e-06	6767.14851888021	1142.20315551758	2.56546624804134	5.84216051656843e-06
Q9BQG0	MYBBP1A	3.00528924529998e-06	7765.791015625	788.86078898112	3.29746257419712	5.86315715411012e-06
P49821	NDUFV1	3.03171939090307e-06	2358.74483235677	160.863021850586	3.86517401722707	5.90644281614705e-06
P60228	EIF3E	3.03157456779539e-06	159804.536458333	1156.51920572917	7.10912842209836	5.90644281614705e-06
Q9UBU9	NXF1	3.05013737012663e-06	33175.8470052083	1581.95303344727	4.38944294303906	5.93816953736542e-06
Q9UIV1	CNOT7	3.05531169994371e-06	3454.11267089844	93.1874187787374	5.1966369705565	5.94408649381082e-06
Q5SNT2	TMEM201	3.05969378109037e-06	3292.69287109375	235.11018371582	3.8017357763327	5.94530603184685e-06
Q9GZR7	DDX24	3.06020960619128e-06	2705.30446370443	474.931879679362	2.50696396884727	5.94530603184685e-06
Q9P287	BCCIP	3.09509500126653e-06	6228.2265625	400.646341959635	3.95482378372003	6.00888736647561e-06
Q96FN4	CPNE2	3.13605723156535e-06	3962.7704671224	66.3176116943359	5.87938160185404	6.0841695698104e-06
Q8NC56	LEMD2	3.15085145272213e-06	2981.37479654948	484.354212443034	2.6188678333296	6.10861451558384e-06
Q7L2H7	EIF3M	3.16124735362523e-06	110785.3671875	2864.68428548177	5.27274385332749	6.12450426756621e-06
Q13454	TUSC3	3.17400677264489e-06	12477.162109375	1225.86513264974	3.3462412654995	6.14494774342377e-06
Q09161	NCBP1	3.17798991200656e-06	15202.5182291667	399.843943277995	5.24512583383622	6.14838354067148e-06
O00178	GTPBP1	3.21097027681488e-06	3571.78112792969	75.9053675333659	5.53741557412585	6.20787586850876e-06
P40937	RFC5	3.24142557923023e-06	68265.9654947917	2205.75893147787	4.95116554949417	6.2624072259382e-06
Q13151	HNRNPA0	3.24682957486947e-06	142091.041666667	3722.67364501953	5.25394515453781	6.26849759808364e-06
P49756	RBM25	3.24992579564138e-06	34989.5087890625	2990.43892415365	3.54801089792745	6.27012710676757e-06
Q9BY89	KIAA1671	3.2822133811615e-06	6102.89721679688	2050.99375406901	1.57246795354402	6.32803466284877e-06
Q7LGA3	HS2ST1	3.28679492011544e-06	17518.8030598958	1297.22183227539	3.75429538031702	6.33248239280373e-06
P52272	HNRNPM	3.29470962964219e-06	246436.598958333	23153.203125	3.41187051922351	6.34334136163476e-06
Q9Y605	MRFAP1	3.31887489464022e-06	15439.7981770833	249.100545247396	5.94800188140651	6.38545107579708e-06
Q8IWT6	LRRC8A	3.32372591284243e-06	27222.3824869792	1267.51973470052	4.42357546711153	6.3903680534208e-06
Q01130	SRSF2	3.33664983141035e-06	227194.419270833	18722.9446614583	3.60097108598807	6.41078891003893e-06
P55084	HADHB	3.40079183047593e-06	114441.010416667	41953.548828125	1.44770499535726	6.52952031451379e-06
Q96TC7	RMDN3	3.41440519954689e-06	7077.95418294271	777.47226969401	3.18461486847849	6.55113995557445e-06
O43395	PRPF3	3.41776178245628e-06	73297.2643229167	3075.41845703125	4.57443569523715	6.55306391346989e-06
P82933	MRPS9	3.43385420758129e-06	54919.7454427083	2377.34197998047	4.52929685936477	6.56591039954154e-06
Q12965	MYO1E	3.43389566872575e-06	22622.6533203125	8857.58341471354	1.35262022769628	6.56591039954154e-06
Q1ED39	KNOP1	3.4313310617356e-06	9768.20043945312	166.21718343099	5.86829779097885	6.56591039954154e-06
Q9H583	HEATR1	3.43140524312767e-06	3466.2637125651	430.809844970703	3.0049133772749	6.56591039954154e-06
Q92552	MRPS27	3.4415003260239e-06	35990.6871744792	2245.85911051432	4.00164207991875	6.57593473414588e-06
Q7Z4H7	HAUS6	3.4877567897224e-06	3844.59265136719	484.883402506511	2.98414869068702	6.65974959025182e-06
Q9NUI1	DECR2	3.49913077670226e-06	26264.1940104167	2012.20345052083	3.70553243131347	6.67688833607888e-06
Q99848	EBNA1BP2	3.50512241041304e-06	3697.09781901042	524.423655192057	2.81484015644538	6.68374026752733e-06
P06730	EIF4E	3.53686601426142e-06	80360.80078125	2561.12729899089	4.97107787764033	6.73965433518398e-06
